locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Białystok Leśna Dolina,ul. Armii Krajowej,3,55,495000,9000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej-3-pokojowe-z4u3a5,https://s2.adresowa.pl/oi/60/2c/3d9e64_8b9b_cover@2x-3-pokojowe-mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej.webp
Białystok Antoniuk,ul. Antoniukowska,3,49,640000,13061,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-antoniuk-ul-antoniukowska-3-pokojowe-r9z9o5,https://s2.adresowa.pl/oi/77/3b/3d999c_2c41_cover@2x-3-pokojowe-mieszkanie-bialystok-antoniuk-ul-antoniukowska.webp
Białystok Wygoda,ul. Ludwika Mierosławskiego,2,42,468000,11143,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-ludwika-mieroslawskiego-2-pokojowe-d4i3p0,https://s2.adresowa.pl/oi/4d/54/3d955a_61c5_cover@2x-2-pokojowe-mieszkanie-bialystok-wygoda-ul-ludwika-mieroslawskiego.webp
Białystok Białostoczek,ul. Zagumienna,4,60,589000,9817,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-bialystok-bialostoczek-ul-zagumienna-4-pokojowe-v7p4k5,https://s2.adresowa.pl/oi/58/1f/3c3054_b88e_cover@2x-4-pokojowe-mieszkanie-bialystok-bialostoczek-ul-zagumienna.webp
Białystok Centrum,ul. Proletariacka,2,48,385000,8021,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-proletariacka-2-pokojowe-u2a2p8,https://s2.adresowa.pl/oi/21/57/3b7b36_761f_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-proletariacka.webp
Białystok Piaski,ul. Legionowa,2,48,528000,11000,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-bialystok-piaski-ul-legionowa-2-pokojowe-x3q1a9,https://s2.adresowa.pl/oi/10/27/3d9514_4913_cover@2x-2-pokojowe-mieszkanie-bialystok-piaski-ul-legionowa.webp
Białystok Piasta,ul. Piastowska,4,57,599000,10509,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-piastowska-4-pokojowe-i1h1r8,https://s2.adresowa.pl/oi/60/1e/3d91c6_4a1e_cover@2x-4-pokojowe-mieszkanie-bialystok-piasta-ul-piastowska.webp
Białystok Wygoda,ul. Ustronna,1,26,349000,13423,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-ustronna-1-pokoj-e3l8n3,https://s2.adresowa.pl/oi/4f/37/3d8e80_e931_cover@2x-1-pokojowe-mieszkanie-bialystok-wygoda-ul-ustronna.webp
Białystok,Centrum,2,68,575000,8456,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-bialystok-centrum-2-pokojowe-68-m2-y0n1s9,https://s2.adresowa.pl/oi/63/35/3a732e_9ca1_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum.webp
Białystok Nowe Miasto,ul. Kawaleryjska 3,2,40,625000,15625,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-bialystok-nowe-miasto-ul-kawaleryjska-2-pokojowe-z0z1v0,https://s2.adresowa.pl/oi/31/2e/3a732a_467f_cover@2x-2-pokojowe-mieszkanie-bialystok-nowe-miasto-ul-kawaleryjska.webp
Białystok Nowe Miasto,ul. Przyrodnicza,2,47,476000,10128,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-nowe-miasto-ul-przyrodnicza-2-pokojowe-c0b1g3,https://s2.adresowa.pl/oi/5f/66/3d8d08_6288_cover@2x-2-pokojowe-mieszkanie-bialystok-nowe-miasto-ul-przyrodnicza.webp
Białystok,ul. Stołeczna,3,44,359000,8159,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-bialystok-ul-stoleczna-3-pokojowe-e8a2k1,https://s2.adresowa.pl/oi/6e/36/3d8c62_9a4a_cover@2x-3-pokojowe-mieszkanie-bialystok-ul-stoleczna.webp
Białystok Bojary,ul. Łąkowa,2,48,621000,12938,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-bojary-ul-lakowa-2-pokojowe-x8o1v8,https://s2.adresowa.pl/oi/54/5e/3d8bf0_ef39_cover@2x-2-pokojowe-mieszkanie-bialystok-bojary-ul-lakowa.webp
Białystok Centrum,ul. Modlińska,4,107,845000,7897,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-modlinska-4-pokojowe-x4v7o9,https://s2.adresowa.pl/oi/5e/41/3a7328_b2e4_cover@2x-4-pokojowe-mieszkanie-bialystok-centrum-ul-modlinska.webp
Białystok Antoniuk,ul. Choroszczańska,3,64,860000,13438,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-bialystok-antoniuk-ul-choroszczanska-3-pokojowe-m4l9b4,https://s2.adresowa.pl/oi/24/24/3a45c0_4746_cover@2x-3-pokojowe-mieszkanie-bialystok-antoniuk-ul-choroszczanska.webp
Białystok Nowe Miasto,ul. Przyrodnicza,2,44,479000,10886,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-bialystok-nowe-miasto-ul-przyrodnicza-2-pokojowe-g0u2d9,https://s2.adresowa.pl/oi/67/13/3d8ad8_731e_cover@2x-2-pokojowe-mieszkanie-bialystok-nowe-miasto-ul-przyrodnicza.webp
Białystok Piasta,ul. Towarowa,3,48,529000,11021,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-towarowa-3-pokojowe-f0e8t4,https://s2.adresowa.pl/oi/65/30/3d8aa4_4d7c_cover@2x-3-pokojowe-mieszkanie-bialystok-piasta-ul-towarowa.webp
Białystok Bojary,ul. Towarowa,3,59,395000,6695,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-bojary-ul-towarowa-3-pokojowe-f9u4n7,https://s2.adresowa.pl/oi/2c/14/3d8980_c4d2_cover@2x-3-pokojowe-mieszkanie-bialystok-bojary-ul-towarowa.webp
Białystok Centrum,ul. Angielska,2,36,565000,15694,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-angielska-2-pokojowe-e6n5b7,https://s2.adresowa.pl/oi/3e/2e/3a45ba_c755_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-angielska.webp
Białystok Centrum,ul. Piotrkowska,2,55,460000,8364,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-piotrkowska-2-pokojowe-x2s2x8,https://s2.adresowa.pl/oi/34/79/3a45b4_3977_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-piotrkowska.webp
Białystok Dziesięciny,ul. Kalinowa,3,48,324900,6769,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-ul-kalinowa-3-pokojowe-w7w7m2,https://s2.adresowa.pl/oi/20/42/3c9f98_a9b1_cover@2x-3-pokojowe-mieszkanie-bialystok-dziesieciny-ul-kalinowa.webp
Białystok Leśna Dolina,ul. Armii Krajowej,3,61,525000,8607,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej-3-pokojowe-b4v7g8,https://s2.adresowa.pl/oi/60/50/3d7e78_564b_cover@2x-3-pokojowe-mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej.webp
Białystok Wygoda,ul. 42 Pułku Piechoty,3,47,559000,11894,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-42-pulku-piechoty-3-pokojowe-k2e4v8,https://s2.adresowa.pl/oi/67/4e/3d7de8_6821_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda-ul-42-pulku-piechoty.webp
Białystok Bojary,ul. Józefa Ignacego Kraszewskiego,2,32,499000,15594,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-bialystok-bojary-ul-jozefa-ignacego-kraszewskiego-2-pokojowe-s1r0x5,https://s2.adresowa.pl/oi/48/21/3a45b6_fbcf_cover@2x-2-pokojowe-mieszkanie-bialystok-bojary-ul-jozefa-ignacego-kraszewskiego.webp
Białystok Sienkiewicza,ul. Ciepła 38,3,46,699000,15196,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-bialystok-sienkiewicza-ul-ciepla-3-pokojowe-l8v6d0,https://s2.adresowa.pl/oi/6c/22/3a45ac_63a2_cover@2x-3-pokojowe-mieszkanie-bialystok-sienkiewicza-ul-ciepla.webp
Białystok Słoneczny Stok,ul. Stroma,3,58,460000,7931,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-bialystok-sloneczny-stok-ul-stroma-3-pokojowe-p0l2n7,https://s2.adresowa.pl/oi/6a/79/3d7980_bd2a_cover@2x-3-pokojowe-mieszkanie-bialystok-sloneczny-stok-ul-stroma.webp
Białystok,Dziesięciny,2,36,390000,10833,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-2-pokojowe-36-m2-e7r8p0,https://s2.adresowa.pl/oi/45/1f/3d78fa_ff81_cover@2x-2-pokojowe-mieszkanie-bialystok-dziesieciny.webp
Białystok Centrum,ul. Jurowiecka,2,35,579000,16543,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-jurowiecka-2-pokojowe-m8h3a8,https://s2.adresowa.pl/oi/55/6a/3d7728_a246_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-jurowiecka.webp
Białystok Białostoczek,ul. Władysława Bełzy,2,41,460000,11220,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-bialystok-bialostoczek-ul-wladyslawa-belzy-2-pokojowe-t7u2z6,https://s2.adresowa.pl/oi/18/20/3a45a6_2c44_cover@2x-2-pokojowe-mieszkanie-bialystok-bialostoczek-ul-wladyslawa-belzy.webp
Białystok Centrum,ul. Ciepła,3,44,665000,15114,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-ciepla-3-pokojowe-i9w1u5,https://s2.adresowa.pl/oi/35/51/3a4592_bab9_cover@2x-3-pokojowe-mieszkanie-bialystok-centrum-ul-ciepla.webp
Białystok Piasta,ul. ks. Stanisława Andrukiewicza,2,37,542000,14649,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-ks-stanislawa-andrukiewicza-2-pokojowe-y9r1p4,https://s2.adresowa.pl/oi/4d/70/3d73fc_d0c2_cover@2x-2-pokojowe-mieszkanie-bialystok-piasta-ul-ks-stanislawa-andrukiewicza.webp
Białystok,Skorupy,3,48,429000,8938,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-skorupy-3-pokojowe-48-m2-b5l8s6,https://s2.adresowa.pl/oi/72/79/3d6f4a_cdf8_cover@2x-3-pokojowe-mieszkanie-bialystok-skorupy.webp
Białystok Os. Młodych,ul. Marczukowska,2,38,539000,14184,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-bialystok-os-mlodych-ul-marczukowska-2-pokojowe-d0d9o7,https://s2.adresowa.pl/oi/15/2a/3d689c_d925_cover@2x-2-pokojowe-mieszkanie-bialystok-os-mlodych-ul-marczukowska.webp
Białystok,ul. Angielska,2,43,659000,15326,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-bialystok-ul-angielska-2-pokojowe-o6p8f8,https://s2.adresowa.pl/oi/5a/21/3d673e_dbdb_cover@2x-2-pokojowe-mieszkanie-bialystok-ul-angielska.webp
Białystok,ul. Elizy Orzeszkowej 17,3,62,745000,12016,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-bialystok-ul-elizy-orzeszkowej-3-pokojowe-k1k7q0,https://s2.adresowa.pl/oi/13/74/3a4580_9cc1_cover@2x-3-pokojowe-mieszkanie-bialystok-ul-elizy-orzeszkowej.webp
Białystok Leśna Dolina,ul. Szarych Szeregów,4,74,799000,10797,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-ul-szarych-szeregow-4-pokojowe-q3t2r6,https://s2.adresowa.pl/oi/58/4e/3d6648_9ae1_cover@2x-4-pokojowe-mieszkanie-bialystok-lesna-dolina-ul-szarych-szeregow.webp
Białystok Antoniuk,ul. Władysława Broniewskiego,3,53,399000,7528,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-bialystok-antoniuk-ul-wladyslawa-broniewskiego-3-pokojowe-m1i2z7,https://s2.adresowa.pl/oi/21/6c/3d65d0_cfa5_cover@2x-3-pokojowe-mieszkanie-bialystok-antoniuk-ul-wladyslawa-broniewskiego.webp
Białystok Piasta,ul. Piasta,4,63,515000,8175,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-piasta-4-pokojowe-s6j8d9,https://s2.adresowa.pl/oi/54/39/3d63de_ff31_cover@2x-4-pokojowe-mieszkanie-bialystok-piasta-ul-piasta.webp
Białystok,Centrum,1,30,370000,12333,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-bialystok-centrum-1-pokoj-30-m2-f6n6k4,https://s2.adresowa.pl/oi/26/34/3d638a_7d21_cover@2x-1-pokojowe-mieszkanie-bialystok-centrum.webp
Białystok,ul. Elizy Orzeszkowej,3,56,520000,9286,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-ul-elizy-orzeszkowej-3-pokojowe-a9p8o8,https://s2.adresowa.pl/oi/1d/75/3d5c84_8809_cover@2x-3-pokojowe-mieszkanie-bialystok-ul-elizy-orzeszkowej.webp
Białystok Centrum,ul. Ludwika Waryńskiego,2,42,610000,14524,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-ludwika-warynskiego-2-pokojowe-p0g4n3,https://s2.adresowa.pl/oi/4b/6d/3d59f8_a644_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-ludwika-warynskiego.webp
Białystok Centrum,ul. Jurowiecka,2,41,561870,13704,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-jurowiecka-2-pokojowe-g0y3d7,https://s2.adresowa.pl/oi/24/17/3d5506_fd98_cover@2x-2-pokojowe-mieszkanie-bialystok-centrum-ul-jurowiecka.webp
Białystok Bojary,ul. Jana Sobieskiego,3,45,457000,10156,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-bojary-ul-jana-sobieskiego-3-pokojowe-m6z6q3,https://s2.adresowa.pl/oi/6b/5c/3d51e2_73d5_cover@2x-3-pokojowe-mieszkanie-bialystok-bojary-ul-jana-sobieskiego.webp
Białystok Wygoda,ul. 42 Pułku Piechoty,3,60,675000,11250,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-42-pulku-piechoty-3-pokojowe-q8n5j3,https://s2.adresowa.pl/oi/3d/55/3d4c16_ea20_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda-ul-42-pulku-piechoty.webp
Białystok Leśna Dolina,ul. św. Andrzeja Boboli,2,51,445000,8725,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-ul-sw-andrzeja-boboli-2-pokojowe-l8p3f7,https://s2.adresowa.pl/oi/3c/16/3d4aa0_6656_cover@2x-2-pokojowe-mieszkanie-bialystok-lesna-dolina-ul-sw-andrzeja-boboli.webp
Białystok Antoniuk,ul. Władysława Broniewskiego,2,42,439999,10476,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-antoniuk-ul-wladyslawa-broniewskiego-2-pokojowe-d7t6g6,https://s2.adresowa.pl/oi/68/60/3d4510_7c3b_cover@2x-2-pokojowe-mieszkanie-bialystok-antoniuk-ul-wladyslawa-broniewskiego.webp
Białystok Sienkiewicza,ul. Nowogródzka,2,32,349000,10906,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-sienkiewicza-ul-nowogrodzka-2-pokojowe-y7e3j3,https://s2.adresowa.pl/oi/2b/63/3d3d94_7e1e_cover@2x-2-pokojowe-mieszkanie-bialystok-sienkiewicza-ul-nowogrodzka.webp
Białystok Słoneczny Stok,ul. Stroma,3,58,485000,8362,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-sloneczny-stok-ul-stroma-3-pokojowe-h9v9u0,https://s2.adresowa.pl/oi/1b/4e/3d3bd4_6c4c_cover@2x-3-pokojowe-mieszkanie-bialystok-sloneczny-stok-ul-stroma.webp
Białystok Białostoczek,ul. Władysława Bełzy,3,61,800000,13115,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-bialystok-bialostoczek-ul-wladyslawa-belzy-3-pokojowe-m6d3m3,https://s2.adresowa.pl/oi/5e/52/3d3b22_cdd0_cover@2x-3-pokojowe-mieszkanie-bialystok-bialostoczek-ul-wladyslawa-belzy.webp
Białystok Białostoczek,ul. Białostoczek,3,66,459000,6955,bez pośredników,,23,https://adresowo.pl/o/mieszkanie-bialystok-bialostoczek-ul-bialostoczek-3-pokojowe-t2y7l4,https://s2.adresowa.pl/oi/15/18/3d3896_e50e_cover@2x-3-pokojowe-mieszkanie-bialystok-bialostoczek-ul-bialostoczek.webp
Białystok Piasta,ul. Mieszka I,2,32,310000,9688,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-mieszka-i-2-pokojowe-t3b3m1,https://s2.adresowa.pl/oi/66/3e/3d31a2_d6dd_cover@2x-2-pokojowe-mieszkanie-bialystok-piasta-ul-mieszka-i.webp
Białystok Pieczurki,ul. 42 Pułku Piechoty,4,60,450000,7500,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-bialystok-pieczurki-ul-42-pulku-piechoty-4-pokojowe-h4y0r3,https://s2.adresowa.pl/oi/46/45/3d2e42_a273_cover@2x-4-pokojowe-mieszkanie-bialystok-pieczurki-ul-42-pulku-piechoty.webp
Białystok Wygoda,ul. Walentego Lewandowskiego,3,62,820000,13226,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-walentego-lewandowskiego-3-pokojowe-j5s6p5,https://s2.adresowa.pl/oi/27/7e/3d25bc_ae6d_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda-ul-walentego-lewandowskiego.webp
Białystok Antoniuk,ul. Ukośna,3,54,735000,13611,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-bialystok-antoniuk-ul-ukosna-3-pokojowe-a8x0z8,https://s2.adresowa.pl/oi/36/68/3d25a2_9067_cover@2x-3-pokojowe-mieszkanie-bialystok-antoniuk-ul-ukosna.webp
Białystok Skorupy,ul. Leśna,4,60,zapytaj,,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-skorupy-ul-lesna-4-pokojowe-d6y7f2,https://s2.adresowa.pl/oi/50/4f/3d20d2_f07a_cover@2x-4-pokojowe-mieszkanie-bialystok-skorupy-ul-lesna.webp
Białystok Zielone Wzgórza,ul. Storczykowa,3,61,370000,6066,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-zielone-wzgorza-ul-storczykowa-3-pokojowe-i1m4z7,https://s2.adresowa.pl/oi/1d/5e/3d1f06_afe5_cover@2x-3-pokojowe-mieszkanie-bialystok-zielone-wzgorza-ul-storczykowa.webp
Białystok Leśna Dolina,ul. Armii Krajowej,3,63,559000,8873,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej-3-pokojowe-j1f3y2,https://s2.adresowa.pl/oi/61/73/3d1eac_7151_cover@2x-3-pokojowe-mieszkanie-bialystok-lesna-dolina-ul-armii-krajowej.webp
Białystok Zielone Wzgórza,ul. Upalna,2,48,430000,8958,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-zielone-wzgorza-ul-upalna-2-pokojowe-z5c2t6,https://s2.adresowa.pl/oi/11/47/3d1866_b4ef_cover@2x-2-pokojowe-mieszkanie-bialystok-zielone-wzgorza-ul-upalna.webp
Białystok,ul. Elizy Orzeszkowej,2,43,397750,9250,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-ul-elizy-orzeszkowej-2-pokojowe-q4p4t4,https://s2.adresowa.pl/oi/20/39/3d10b6_e9d5_cover@2x-2-pokojowe-mieszkanie-bialystok-ul-elizy-orzeszkowej.webp
Białystok Centrum,ul. Młynowa,3,53,809000,15264,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-mlynowa-3-pokojowe-p7j0p1,https://s2.adresowa.pl/oi/47/64/3d0be8_91e8_cover@2x-3-pokojowe-mieszkanie-bialystok-centrum-ul-mlynowa.webp
Białystok,Wygoda,3,48,670000,13958,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-3-pokojowe-48-m2-k3t6a7,https://s2.adresowa.pl/oi/51/11/3d0b90_44bc_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda.webp
Białystok,Zielone Wzgórza,3,61,570000,9344,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-zielone-wzgorza-3-pokojowe-61-m2-z8l9u7,https://s2.adresowa.pl/oi/7c/32/3d0b02_b760_cover@2x-3-pokojowe-mieszkanie-bialystok-zielone-wzgorza.webp
Białystok Piasta,ul. Jana Klemensa Branickiego,3,64,580000,9062,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-jana-klemensa-branickiego-3-pokojowe-f2q3g3,https://s2.adresowa.pl/oi/4d/54/3d060a_e47c_cover@2x-3-pokojowe-mieszkanie-bialystok-piasta-ul-jana-klemensa-branickiego.webp
Białystok Skorupy,ul. Plażowa,2,48,539900,11248,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-bialystok-skorupy-ul-plazowa-2-pokojowe-d9l9m3,https://s2.adresowa.pl/oi/5d/4d/3d059a_c98c_cover@2x-2-pokojowe-mieszkanie-bialystok-skorupy-ul-plazowa.webp
Białystok Nowe Miasto,ul. Kazimierza Pułaskiego,3,57,540000,9474,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-nowe-miasto-ul-kazimierza-pulaskiego-3-pokojowe-j7q8z2,https://s2.adresowa.pl/oi/59/37/3d05a4_3082_cover@2x-3-pokojowe-mieszkanie-bialystok-nowe-miasto-ul-kazimierza-pulaskiego.webp
Białystok Dziesięciny,ul. Gajowa,3,50,480000,9600,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-ul-gajowa-3-pokojowe-h8o0d6,https://s2.adresowa.pl/oi/6a/6f/3d04bc_589b_cover@2x-3-pokojowe-mieszkanie-bialystok-dziesieciny-ul-gajowa.webp
Białystok Os. Młodych,ul. Hetmańska,3,52,445000,8558,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-os-mlodych-ul-hetmanska-3-pokojowe-m0a8q6,https://s2.adresowa.pl/oi/65/17/3cff44_6b66_cover@2x-3-pokojowe-mieszkanie-bialystok-os-mlodych-ul-hetmanska.webp
Białystok Białostoczek,ul. Białostoczek,3,73,799000,10945,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-bialostoczek-ul-bialostoczek-3-pokojowe-l3p7l9,https://s2.adresowa.pl/oi/46/14/3ce8be_7612_cover@2x-3-pokojowe-mieszkanie-bialystok-bialostoczek-ul-bialostoczek.webp
Białystok Zawady,ul. Końcowa,3,70,729000,10414,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-bialystok-zawady-ul-koncowa-3-pokojowe-t9v1f4,https://s2.adresowa.pl/oi/69/67/3ce2a6_3123_cover@2x-3-pokojowe-mieszkanie-bialystok-zawady-ul-koncowa.webp
Białystok Wysoki Stoczek,ul. Studzienna,3,60,479000,7983,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-bialystok-wysoki-stoczek-ul-studzienna-3-pokojowe-t9n1n8,https://s2.adresowa.pl/oi/5b/3b/3cde44_bb38_cover@2x-3-pokojowe-mieszkanie-bialystok-wysoki-stoczek-ul-studzienna.webp
Białystok Piasta,ul. Bolesława Chrobrego,3,58,699000,12052,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-piasta-ul-boleslawa-chrobrego-3-pokojowe-x1u7x9,https://s2.adresowa.pl/oi/2e/53/3cda80_5ee7_cover@2x-3-pokojowe-mieszkanie-bialystok-piasta-ul-boleslawa-chrobrego.webp
Białystok Piaski,ul. Jerzego Waszyngtona,2,32,375000,11719,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-piaski-ul-jerzego-waszyngtona-2-pokojowe-i7i8e6,https://s2.adresowa.pl/oi/74/51/3ccc54_9717_cover@2x-2-pokojowe-mieszkanie-bialystok-piaski-ul-jerzego-waszyngtona.webp
Białystok,ul. Wiejska,3,58,590000,10172,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-ul-wiejska-3-pokojowe-o5h2u5,https://s2.adresowa.pl/oi/63/59/3cb936_c527_cover@2x-3-pokojowe-mieszkanie-bialystok-ul-wiejska.webp
Białystok Os. Młodych,ul. Wierzbowa,3,63,599000,9508,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-os-mlodych-ul-wierzbowa-3-pokojowe-d2a7q7,https://s2.adresowa.pl/oi/52/7f/3cb304_cbd9_cover@2x-3-pokojowe-mieszkanie-bialystok-os-mlodych-ul-wierzbowa.webp
Białystok Leśna Dolina,al. Jana Pawła II,2,46,539000,11717,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-bialystok-lesna-dolina-al-jana-pawla-ii-2-pokojowe-a4k6w6,https://s2.adresowa.pl/oi/59/4c/3cb020_9575_cover@2x-2-pokojowe-mieszkanie-bialystok-lesna-dolina-al-jana-pawla-ii.webp
Białystok Wygoda,ul. Józefa Ignacego Kraszewskiego,3,100,1355940,13559,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-bialystok-wygoda-ul-jozefa-ignacego-kraszewskiego-3-pokojowe-u5v9q2,https://s2.adresowa.pl/oi/50/4c/3cac36_715e_cover@2x-3-pokojowe-mieszkanie-bialystok-wygoda-ul-jozefa-ignacego-kraszewskiego.webp
Białystok Centrum,ul. Grochowa,1,39,399000,10231,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-grochowa-1-pokoj-q3d3x2,https://s2.adresowa.pl/oi/3a/47/3caa82_972e_cover@2x-1-pokojowe-mieszkanie-bialystok-centrum-ul-grochowa.webp
Białystok,Dziesięciny,2,47,455000,9681,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-2-pokojowe-47-m2-q2m4j2,https://s2.adresowa.pl/oi/6f/14/3ca692_7168_cover@2x-2-pokojowe-mieszkanie-bialystok-dziesieciny.webp
Białystok Nowe Miasto,ul. Stanisława Dubois,2,28,393000,14036,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-bialystok-nowe-miasto-ul-stanislawa-dubois-2-pokojowe-e8e3p3,https://s2.adresowa.pl/oi/5f/70/3ca300_2db9_cover@2x-2-pokojowe-mieszkanie-bialystok-nowe-miasto-ul-stanislawa-dubois.webp
Białystok Dziesięciny,ul. Porzeczkowa,4,83,520000,6265,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-bialystok-dziesieciny-ul-porzeczkowa-4-pokojowe-s2f8y7,https://s2.adresowa.pl/oi/4e/25/3c925a_3c51_cover@2x-4-pokojowe-mieszkanie-bialystok-dziesieciny-ul-porzeczkowa.webp
Białystok Centrum,ul. Józefa Marjańskiego 3,3,77,850000,11039,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-bialystok-centrum-ul-jozefa-marjanskiego-3-pokojowe-i7k8e2,https://s2.adresowa.pl/oi/5c/1a/39765e_c721_cover@2x-3-pokojowe-mieszkanie-bialystok-centrum-ul-jozefa-marjanskiego.webp
