locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Szczecin Stare Miasto,ul. Panieńska,1,33,359000,10879,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-szczecin-stare-miasto-ul-panienska-1-pokoj-f4n1l4,https://s2.adresowa.pl/oi/5a/30/3c47ea_a500_cover@2x-1-pokojowe-mieszkanie-szczecin-stare-miasto-ul-panienska.webp,Szczecin Stare Miasto,Panieńska,parter,1920,blok,,"Oferta prywatna - właściciel mieszkania - sprzedaż bez prowizji TOP LOKALIZACJA - Stare Miasto - u podnóża Kamienicy Loitzów, Zamek Książąt Pomorskich, Bulwary, widok na Ratusz Staromiejski, wokół liczne restauracje i knajpki, bezpośrednie sąsiedztwo z zabytkowym Spichlerzem Mieszkanie idealnie sprawdzi się jako inwestycja pod wynajem. Świetna lokalizacja w ścisłym Centrum Szczecina – STARE MIASTO Oferuję na sprzedaż mieszkanie zlokalizowane w samym sercu Starego Miasta przy ul. Panieńskiej - u podnóża kamienicy Loitzów. Wejście do bramy od ul. Kurkowej. Widok z okna na kamienice Loitzów, Ratusz Staromiejski oraz Zamek Książąt Pomorskich. Bliskość Centrum oraz lokalizacja mieszkania w samym sercu Starego Miasta sprawia, że mieszkańcy mają zapewniony dostęp do wszelkich obiektów handlowo – usługowych (restauracji, knajpek), rozrywkowych, szkolno - wychowawczych oraz opieki zdrowotnej. W pobliżu rozbudowany węzeł komunikacji miejskiej. W pobliżu wiele rekreacyjnych i turystycznych obiektów: Zamek Książąt Pomorskich - 50 m; Wały Chrobrego, Bulwary itd. Mieszkanie o powierzchni 33 m² składa się z pokoju dziennego, kuchni, dwóch przedpokój oraz łazienki. W ogłoszeniu zamieściłam zdjęcia poglądowe mieszkania - sprzed usunięcia paneli. Mieszkanie ma założoną księgę wieczystą. Księga wieczysta bez żadnych obciążeń (III i IV dział księgi wieczystej nie posiada żadnych wpisów). W księdze wieczystej wpisano powierzchnię 28,2 m² mieszkania. Mieszkanie idealne pod wynajem długoterminowy lub krótkoterminowy.",tak,,,,własność,,53.425847,14.561761
Szczecin Śródmieście,ul. Jacka Malczewskiego,4,97,720000,7423,Pośrednik,,43,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-jacka-malczewskiego-4-pokojowe-c5i2g8,https://s2.adresowa.pl/oi/72/63/24a954_70a0_cover@2x-4-pokojowe-mieszkanie-szczecin-srodmiescie-ul-jacka-malczewskiego.webp,Szczecin Śródmieście,Jacka Malczewskiego,parter,1930,kamienica,,"Przy Parku Żeromskiego 4 - pokojowe mieszkanie o powierzchni 97,2 m2 na wysokim parterze kamienicy, idealne również na działalność np. kancelarię, notariat, biuro rachunkowe. Blisko przystanek komunikacji tramwajowej linii 5 i 11. OPIS MIESZKANIA: Wysokość mieszkania 3,4 m (za wyjątkiem jednego pokoju o wysokości 2,6 m). Pokoje 19,37 m2, 14,29 m2, 13,78 m2 i 14,71 m2. Kuchnia oddzielnie prawie w kwadracie o powierzchni 14 m2 z zabudową meblową i urządzeniami AGD (lodówka, zmywarka, okap, piekarnik, płyta ceramiczna). Łazienka po remoncie o powierzchni 3 m2 z nową kabiną prysznicową, nowymi płytkami ceramicznymi oraz umywalką z szafką i miejscem na pralkę. WC oddzielnie po remoncie o pow. 1,05 m2 z umywalką. Przedpokój 16,97 m2. W przedpokoju, kuchni, łazience i WC na podłogach terakota. W pokojach pod panelami parkiet w największym pokoju, w pozostałych pokojach deska. Drzwi oryginalne, drewniane. Nowe okna PCV. Jedno z okien bardzo ciekawe, skrzynkowe. Z dwóch pokoi widok na park od strony południowej, sypialnia, pokój i kuchnia od strony cichego, zadbanego podwórka od strony północnej. W przedpokoju i kuchni nowa instalacja elektryczna. Ogrzewanie miejskie, ciepła woda z pieca gazowego. Czynsz 1500 zł zawiera zaliczkę na ogrzewanie i wodę. OPIS BUDYNKU: W przedwojennej kamienicy wyremontowano klatkę chodową, w hallu położone nowe płytki ceramiczne, dach został wymieniony. Pod domem miejsca parkingowe bez płatnej strefy. Po jednym mieszkaniu na piętrze. Budynek przedwojenny, wspólnota niewielka, klatka schodowa zadbana. Brama wjazdowa, z hallu na klatkę schodową dodatkowe drzwi zabezpieczające. MOŻLIWOŚĆ ZAMIANY NA MIESZKANIE 3 POKOJOWE O POW. OD 65 m2. At Żeromski Park, a 4-room apartment with an area of 97.2 m2 on the high ground floor of a tenement house, also ideal for business, e.g. a law firm, notary's office, accounting office. Near the tram stop of lines 5 and 11. Height of the apartment 3.4 m (except for one room with a height of 2.6 m). Rooms 19.37 m2, 14.29 m2, 13.78 m2 and 14.71 m2. Separate kitchen almost in a square with an area of 14 m2 with built-in furniture and household appliances (fridge, dishwasher, hood, oven, ceramic hob). Bathroom after renovation with an area of 3 m2 with a new shower cabin, new ceramic tiles and a washbasin with a cabinet and space for a washing machine. Separate toilet after renovation with an area of 1.05 m2 with a washbasin. Hallway 16.97 m2. In the hallway, kitchen, bathroom and toilet on the floors are terracotta. In the rooms under the panels there is parquet in the largest room, in the other rooms there is a board. Original wooden doors. New PVC windows. One of the windows is very interesting, box-shaped. From two rooms there is a view of the park, the bedroom and kitchen from the side of the quiet, well-kept courtyard. In the hallway and kitchen there is a new electrical installation. City heating, hot water from a gas furnace. The rent of PLN 1,500 includes an advance payment for heating and water. The staircase in the tenement house has been renovated, new ceramic tiles have been laid in the hall, the roof has been replaced. Parking spaces under the house without a paid zone. Pre-war building, small community, well-kept staircase. Entrance gate, additional security door from the hall to the staircase. POSSIBILITY OF EXCHANGE FOR A 3-ROOM APARTMENT WITH AN AREA FROM 65 m2. Faktoria Małgorzata Stankiewicz-Bartz Biuro Nieruchomości pl. Lotników 6/2 (blisko ul. Kaszubskiej) 70-414 Szczecin + [numer]",,,osobna,,własność,"Wyposażenie: lodówka, piekarnik, pralkę, zmywarka",,
Szczecin Niebuszewo,ul. Juliana Ursyna Niemcewicza,2,55,590000,10727,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-juliana-ursyna-niemcewicza-2-pokojowe-u4m1f8,https://s2.adresowa.pl/oi/5b/20/3c4494_2c31_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo-ul-juliana-ursyna-niemcewicza.webp,Szczecin Niebuszewo,Juliana Ursyna Niemcewicza,2,,blok,,"Mieszkanie z balkonem, słoneczne. 3 pokoje. Piwnica. Wymiary podane na mapce. Spółdzielcza własność. Mieszkanie remontowane 12 lat temu. Łazienka z wanną, nadająca się do remontu. Na podłogach panele. Ogrzewanie, ciepła woda - miejskie. Mieszkanie w dobrej lokalizacji, przy rynku i przychodni. Ciche. Okna wychodzą na teren osiedla strzeżonego. Osiedle zielone, ładnie zaaranżowane. Ulica Niemcewicza. Możliwość w rozliczeniu za dopłatą kawalerka w budynku wybudowanym po roku 2000. Sprzedam bezpośrednio. Pośrednikom dziękuję.",tak,,,,,,53.44494,14.550581
Szczecin Prawobrzeże,ul. Lucjana Rydla,2,49,543000,11082,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-prawobrzeze-ul-lucjana-rydla-2-pokojowe-l9e4v1,https://s2.adresowa.pl/oi/5e/67/3c3f4e_65c7_cover@2x-2-pokojowe-mieszkanie-szczecin-prawobrzeze-ul-lucjana-rydla.webp,Szczecin Prawobrzeże,Lucjana Rydla,10,1980,blok,,"Przestronne mieszkanie o powierzchni 49,4 m², położone na 10. piętrze budynku z dwiema windami. Z balkonu rozpościera się panoramiczny widok - brak zabudowy zasłaniającej przestrzeń. Najważniejsze atuty: - 2 ustawne pokoje - duży balkon - generalny remont - zamknięty parking dla mieszkańców - piwnica - niski czynsz 550 zł Lokalizacja zapewnia pełną wygodę codziennego życia - w zasięgu kilku minut spacerem znajdują się sklepy, centra handlowe, przychodnia, szkoła, siłownie i przystanki autobusowe. Szybki wyjazd na trasę S3 oraz dobra komunikacja z centrum Szczecina. W pobliżu tereny rekreacyjne Puszczy Bukowej. Ul. Lucjana Rydla, Osiedle Słoneczne. Cena: 543 000 zł (10 990 zł/m²). Idealne dla pary, rodziny lub jako bezpieczna lokata kapitału.",tak,tak,osobna,plastikowe,własność,,53.378909,14.656485
Szczecin Bukowo,ul. Policka,2,42,449000,10690,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-szczecin-bukowo-ul-policka-2-pokojowe-p4c2s0,https://s2.adresowa.pl/oi/60/2f/3c3ac0_d0e0_cover@2x-2-pokojowe-mieszkanie-szczecin-bukowo-ul-policka.webp,Szczecin Bukowo,Policka,parter,2005,blok,,"Na sprzedaż komfortowe mieszkanie przy Galerii Północ, 2-pokojowe o powierzchni 42,50 m2, położone na parterze budynku z 2005 roku. Pełna własność! Mieszkanie bardzo słoneczne, składające się z dwóch pokoi (14 m2 i 8 m2) osobnej kuchni z oknem, łazienki i przedpokoju. Ogrzewanie gazowe (3-letni piec kondensacyjny). Mieszkanie odświeżone, gotowe do zamieszkania. Nie wymaga żadnych nakładów finansowych. Czynsz około 680 zł (przy 4 osobach). Do mieszkania przynależy przestronna piwnica o powierzchni 10 M2. Posiadam również gotowy projekt architektoniczny na stworzenie ogródka wraz z wyjściem z mieszkania. Istnieje możliwość najmu garażu. W najbliższym czasie rozpocznie się budowa garażowca , gdzie będzie możliwość kupna garażu od dewelopera. Dzielnica szybko rozwijająca się. W pobliżu Vendo Park Handlowy, Galeria Północ, przedszkole, żłobek, przychodnia, przystanek autobusowy linii 63, 107 i 101. W trakcie budowy Trasa Północna, dzięki której dzielnica będzie doskonale skomunikowana z centrum miasta. Mieszkanie idealne dla rodziny z dzieckiem, pary, singla, a także jako inwestycja pod wynajem. Polecam serdecznie i zapraszam do kontaktu",tak,tak,osobna,plastikowe,własność,,53.495521,14.589871
Szczecin Centrum,ul. Pocztowa,4,110,985000,8955,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-pocztowa-4-pokojowe-n3w4j0,https://s2.adresowa.pl/oi/7d/27/3c2d0a_9979_cover@2x-4-pokojowe-mieszkanie-szczecin-centrum-ul-pocztowa.webp,Szczecin Centrum,Pocztowa,1,1960,kamienica,,"Mieszkanie na sprzedaż BEZ POŚREDNIKÓW Lokal mieszkalny położony na ulicy Pocztowej w Szczecinie, przy zbiegu z ulicą Mickiewicza. Mieszkanie znajduje się na I piętrze frontu kamienicy, powierzchnia użytkowa to 110 m2. Lokal składa się z 4 dużych pokoi, kuchni, 2 łazienek, przedpokoju oraz balkonu. Piwnice w budynku są w trakcie renowacji. Mieszkanie idealne dla dużej rodziny lub do wynajmu na pokoje. W 2024 roku wymienione zostały piony w kuchni oraz w łazience. Lokal w stanie do odświeżenia. We wszystkich pokojach i kuchni na podłodze piękne drewniane deski ( w sypialni przykryte wykładziną), wysokość pomieszczeń 3m. Czynsz do wspólnoty wynosi 725 zł, osobno płatny gaz i prąd. Ogrzewanie gazowe, piec serwisowany co roku. Stan techniczny lokalu: sypialnia z garderobą: wyremontowana 2 lata temu, nie wymaga nakładów finansowych, salon: na jednej ścianie oryginalna cegła, reszta ścian do odmalowania, pokój środkowy: ściany do odmalowania, pokój: ściany do odmalowania, kuchnia: ściany do odmalowania, deski na podłodze do cyklinowania, przedpokój: ściany do odmalowania, deski na podłodze do cyklinowania, łazienka nr 1: toaleta, umywalka, wanna i miejsce na pralkę - do remontu, łazienka nr 2: toaleta, umywalka i prysznic - wyremontowane 6 lat temu, nie wymaga nakładów finansowych, duży balkon mieszczący stolik i dwa krzesła Sprzedajemy mieszkanie bezpośrednio. Pośredników ze swoimi klientami chętnymi obejrzeć mieszkanie zapraszam do kontaktu.",,,osobna,plastikowe,własność,Wyposażenie: pralkę,53.432765,14.53481
Szczecin,Warszewo,3,68,750000,11029,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-3-pokojowe-68-m2-z7k6x9,https://s2.adresowa.pl/oi/7d/5a/3c392e_956c_cover@2x-3-pokojowe-mieszkanie-szczecin-warszewo.webp,Szczecin Warszewo,,2,1995,blok,,"Na sprzedaż wyjątkowe, dwupoziomowe mieszkanie położone w doskonałej lokalizacji - Warszewo/Żelechowa. Nieruchomość znajduje się w spokojnej, a jednocześnie świetnie skomunikowanej okolicy. W pobliżu są liczne sklepy, market Lidl, apteki, punkty usługowe oraz tereny zielone - park i plac zabaw. Dojazd do centrum zajmuje dosłownie kilka minut. Mieszkanie jest dwupoziomowe i bardzo funkcjonalnie zaprojektowane, dla osób, które lubią mieć przestrzeń: Poziom I: przestronna jadalnia z aneksem kuchennym, salon, łazienka. Poziom II: komfortowa sypialnia, druga łazienka. Dużym atutem nieruchomości są dwie łazienki, co znacząco podnosi komfort codziennego użytkowania. Budownictwo jest dwupiętrowe, a osiedle jest zamknięte, co zapewnia prywatność i poczucie bezpieczeństwa. W bloku nie ma windy. Do mieszkania przypisane jest miejsce parkingowe (bez aktu własności) oraz piwnica. Mieszkanie także posiada mały balkon, a dodatkowo ładny ogródek pod blokiem. Opłaty wynoszą ok. 1100 zł miesięcznie i obejmują ciepłą wodę oraz ogrzewanie, co czyni nieruchomość bardzo komfortową w eksploatacji. To idealna propozycja dla osób ceniących wygodę, dobrą lokalizację oraz funkcjonalny układ pomieszczeń. Rok budownictwa to 1995 rok. Ogłoszenie jest prywatne, nie jestem zainteresowana pośrednikami.",tak,tak,aneks,,,,53.428544,14.552812
Szczecin Warszewo,ul. Złotowska 101,4,68,799999,11765,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-zlotowska-4-pokojowe-f5m5m0,https://s2.adresowa.pl/oi/60/44/3d3a7c_285b_cover@2x-4-pokojowe-mieszkanie-szczecin-warszewo-ul-zlotowska.webp,Szczecin Warszewo,Złotowska 101,3,2011,blok,,"Mieszkanie bardzo ciche, jasne i słoneczne. 68,9m2 powierzchni użytkowej, 90 metrów po podłodze. Na zamkniętym osiedlu, z małym stawem, dwoma placami zabaw. Bardzo blisko Szkoła Podstawowa nr 7 (nie trzeba przekraczać żadnej ulicy). Niedaleko nowo powstały park na Złotowskiej. Na pierwszym poziomie przedpokój z szafą z zabudowie, łazienka z prysznicem, salon z otwartą kuchnią (zmywarka, kuchenka i lodówka w zabudowie w cenie) i osobny pokój. Drugi poziom (antresola) to dwa pokoje, jeden pokój z bardzo dużą szafą z zabudowie i zabudowanym skosem, drugi pokój to otwarta przestrzeń. Na tym poziomie znajduje się również druga pełna łazienka z dużą wanną. Możliwość dokupienia garażu z osobną księgą wieczystą pod budynkiem w cenie 120000 (pierwszeństwo zakupu garażu ma kupujący mieszkanie, nie sprzedajemy w chwili obecnej garażu osobno). Przestronny balkon, klatka schodowa zadbana. Pośrednikom zdecydowanie dziękujemy, oferta bezpośrednia.",,tak,aneks,drewniane,własność,"Wyposażenie: kuchenka, lodówka, zmywarka",53.464991,14.541095
Szczecin,ul. 5 Lipca,3,60,470000,7833,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-ul-5-lipca-3-pokojowe-k5l0b8,https://s2.adresowa.pl/oi/7f/5e/3c37d8_cb89_cover@2x-3-pokojowe-mieszkanie-szczecin-ul-5-lipca.webp,Szczecin ,5 Lipca,3,1937,kamienica,,"Na sprzedaz cieple i sloneczne mieszkanie w kamienicy z 1937 roku w Szczecinie przy ul. 5 Lipca 12 wejscie od Bohaterow Warszawy. 3 pokoje 19 / 16 /7 m kw. kuchnia, lazienka, przedpokoj, komorka i balkon/Loggia. Lokal wymaga kompleksowego remontu co daje pelna swobode aranzacji, wyeksponowanie starej drewnianej podlogi, odnowienie masywnych drewnianych drzwi iii. Do mieszkania przynalezy duza piwnica. Ogrzewanie z sieci miejskiej (w czynszu), ciepla woda indywidualnie do rozwiazania: gaz lub energia elektryczna. Bardzo mili i spokojni sasiedzi. Na parterze znajduje sie studio Czarny Diament: Fryzjerstwo i zabiegi kosmetyczne.",tak,,,,,,53.435092,14.532849
Szczecin Załom,os. Kasztanowe,2,49,380000,7755,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-szczecin-zalom-os-kasztanowe-2-pokojowe-l2o1s1,https://s2.adresowa.pl/oi/16/3d/3c3760_b226_cover@2x-2-pokojowe-mieszkanie-szczecin-zalom-os-kasztanowe.webp,Szczecin Załom,os. Kasztanowe,1,1985,blok,,"Na sprzedaż funkcjonalne, 2-pokojowe mieszkanie o powierzchni 49,72 m², położone na 1. piętrze w czteropiętrowym, ocieplonym bloku na spokojnym i zielonym Osiedlu Kasztanowym w Szczecinie (Załom). Mieszkanie do remontu, ciepłe zimą, z wymienionymi oknami w 2025 roku. Mieszkanie: • 2 ustawne pokoje • kuchnia częściowo otwarta na mniejszy pokój • mały balkon • łazienka + osobne WC • funkcjonalny przedpokój • duża piwnica • mieszkanie oddzielone od klatki małym, wspólnym przedsionkiem (tylko dla dwóch mieszkań) Układ daje możliwość pozostawienia otwartej przestrzeni lub przywrócenia pierwotnego podziału - w zależności od potrzeb. Budynek: • blok 4-piętrowy, ocieplony • własna kotłownia gazowa (niskie koszty CO i ciepłej wody) • wejście do klatki zabezpieczone domofonem • miejsca parkingowe wokół budynku Lokalizacja - Osiedle Kasztanowe: Spokojna, zielona okolica z bardzo dobrą komunikacją: • stacja PKP • pętla autobusowa (linie C, 77, 96, 522) Na osiedlu: Poczta, Przychodnia Rodzinna, Przedszkole, boiska, paczkomaty, małe sklepy i punkty usługowe, kościół. W pobliżu: Szkoła Podstawowa, Biedronka i Netto. Idealne dla pary, rodziny z dzieckiem lub jako inwestycja pod wynajem. Sprzedaż bez pośredników.",tak,,,plastikowe,własność,,53.439473,14.745529
Szczecin,Centrum,1,32,432000,13500,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-szczecin-centrum-1-pokoj-32-m2-k1a2i6,https://s2.adresowa.pl/oi/54/7a/3c331c_825a_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum.webp,Szczecin Centrum,,5,,apartamentowiec,,"Oferuję na sprzedaż mieszkanie w apartamentowcu Kamienica Nova, wybudowanym przez cenionego developera, firmę Calbud. Kamienica Nova położona jest u zbiegu ulic Langiewicza i Księcia Bogusława X. Jest to świetna lokalizacja, zarówno pod względem biznesowym, życia, jak i wynajmu. Oferowane mieszkanie położone jest w eleganckim budynku z oszklonymi wykuszami. Dodatkową atrakcję stanowią zielone tarasy, znajdujące się na ostatniej kondygnacji budynku, stworzone do dyspozycji mieszkańców. Powierzchnia: 32,1 m2 Piętro: 5/6 Liczba pokoi: 1 Ogrzewanie: miejskie Stan wykonania: do zamieszkania. Osoby zainteresowane proszę o kontakt telefoniczny, bez pośredników.",,,,,,,53.428544,14.552812
Szczecin Niebuszewo,ul. Zaciszna,3,70,574000,8200,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-zaciszna-3-pokojowe-k4l6f6,https://s2.adresowa.pl/oi/32/46/3c316a_7826_cover@2x-3-pokojowe-mieszkanie-szczecin-niebuszewo-ul-zaciszna.webp,Szczecin Niebuszewo,Zaciszna,3,1930,kamienica,,"Zaciszna Sprzedam klimatyczne mieszkanie w sercu Szczecina, 100 metrów do parku Kasprowicza!!! Pełna własność. Mieszkanie po remoncie, gotowe do zamieszkania, częściowo umeblowane. 3 pokoje w kamienicy, 70m2, 3 piętro bez windy, bez balkonu. - sypialnia ok 15m2 - pokój z kominkiem ok 12m2 - sypialnia lub pracownia ok 10m2 - jadalnia z aneksem kuchennym ok 25m2 - łazienka z kabiną prysznicową i oknem ok 9m2 - przedpokój z garderobą ok 9m2 Dodatkowo piwnica ok 6m2 oraz pomieszczenie gospodarcze na półpiętrze, do dyspozycji zamknięty, dziki ogród- przepiękny i tajemniczy. Czynsz ok. 280zł z fr. Ogrzewanie i ciepła woda z pieca gazowego, dodatkowym atutem jest kominek, który oprócz tego że nadaje cudnego, przyjemnego klimatu, dodatkowo ogrzewa wszystkie pomieszczenia, przez rozprowadzone nadmuchy.",tak,,aneks,plastikowe,własność,,53.44376,14.544197
Szczecin Zdroje,ul. Leszczynowa,4,77,669000,8688,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-szczecin-zdroje-ul-leszczynowa-4-pokojowe-c3o9b9,https://s2.adresowa.pl/oi/19/70/3c12d4_2e2e_cover@2x-4-pokojowe-mieszkanie-szczecin-zdroje-ul-leszczynowa.webp,Szczecin Zdroje,Leszczynowa,4,1985,blok,,"Na sprzedaż atrakcyjne, duże, zadbane, słoneczne mieszkanie, zlokalizowane na 4 piętrze W BUDYNKU Z CEGŁY, wybudowanym w 1985 roku. Mieszkanie jest wewnętrzne, a ponad nim jest jeszcze nieużytkowe poddasze i dach dwuspadowy kryty dachówką ceramiczną BRASS. Mieszkanie o powierzchni 77,3 m2, składa się z : - salonu (18 m2) z wyjściem na balkon (4,5 m2), - trzech sypialni (16/8/8 m2.), - oddzielnej kuchni z oknem (9 m2), - łazienki z wanną (3 m2), - oddzielnej toalety 1,7 m2), - oraz przestronnego korytarza (9 m2). Wszystkie pokoje rozkładowe. Na podłogach w pokojach panele, w kuchni i korytarzu terakota. Ściany i sufity gładzone i malowane. Kuchnia zabudowana jest meblami na wymiar, z wyposażeniem w zabudowie (kuchenka gazowa z piekarnikiem, okap, zmywarka). Łazienka z wanną oraz osobna toaleta z umywalką - w nowej glazurze i terakocie. Przedpokój zabudowany dwoma, pojemnymi, szafami firmy Komandor. W salonie na jednej ze ścian duża, praktyczna zabudowa firmy Komandor, z tego pokoju jest wyjście na balkon od strony południowo - zachodniej. W mieszkaniu rozprowadzona instalacja internetowa, TV kablowej, telefoniczna. Instalacja elektryczna miedziana. Centralne ogrzewanie i ciepła woda z sieci miejskiej. Okna PCV, z zamontowanymi wywietrznikami ciśnieniowymi. Do mieszkania przynależy duża piwnica. Klatka schodowa czysta, po remoncie. Budynek z cegły, ocieplony, nowy dwuspadowy dach kryty dachówką ceramiczną, wymienione piony wodno - kanalizacyjne. Czynsz do SM: 1200 PLN (na 4 osoby, w tym dwójka małych dzieci) - w dużej mierze zależy od zużycia wody. Czynsz zawiera zaliczki na centralne ogrzewanie, wodę zimną i ciepłą, śmieci, fundusz remontowy, ryczałt za gaz (tylko do kuchenki). Coroczne zwroty za centralne ogrzewanie. Mieszkanie jasne, przestronne i ciepłe. Lokalizacja w samym centrum Zdrojów, tuż przy Rondzie Ułanów Podolskich. W pobliżu dostęp do pełnej infrastruktury: szkoły, przedszkola, przychodnie, sklepy wielu branż (LIDL, Biedronka), apteki, banki, inne usługi. Przepiękny, nieograniczony widok z okien na Puszczę Bukową i Jezioro Dąbie. Bezproblemowe parkowanie przed budynkiem - duży parking dla mieszkańców tylko tego budynku. Bliskość przystanków wielu linii autobusowych oraz szybkiego tramwaju zapewnia dogodny dojazd do centrum w kilkanaście minut. Pośredników z klientami serdecznie zapraszam.",tak,,osobna,plastikowe,spółdzielcze własnościowe,"Wyposażenie: internet, kuchenka, piekarnik, tv, zmywarka",53.384136,14.633543
Szczecin Śródmieście,ul. Leona Heyki,2,28,489000,17464,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-leona-heyki-2-pokojowe-y1l1o1,https://s2.adresowa.pl/oi/79/75/3c2426_cf88_cover@2x-2-pokojowe-mieszkanie-szczecin-srodmiescie-ul-leona-heyki.webp,Szczecin Śródmieście,Leona Heyki,2,2025,blok,,"Szukałeś komfortowego mieszkania w centrum Szczecina? Gotowe do zamieszkania lub pod inwestycje! Nie musisz robić uciążliwych i długich remontów! Mam do zaoferowania najtańsze mieszkanie 2-pokojowe w przepięknej inwestycji Siemaszko ""Nowa Przystań"". Mieszkanie jest gotowe do zamieszkania - w pełni wyposażone! Mieszkanie o powierzchni 28 m² z pełną własnością. Znajduje się w nowo oddanym budynku z IV kwartału 2025 roku. Posiada przestronną loggię, dwupoziomowy garaż. Wewnątrz ogrzewanie podłogowe, pełne wyposażenie w bardzo wysokim standardzie. Kuchnia na wymiar, w tym zmywarka, kuchenka i piekarnik. Szafa w zabudowie oraz w pełni wyposażona łazienka w najwyższym standardzie. Na podłodze panele, listwy przypodłogowe i parapety drewniane. Topowa lokalizacja, przy samej wodzie ""water front"" w dzielnicy Śródmieście zapewnia bliskość atrakcji, szkół i sklepów. W pobliżu są muzea, kawiarnie, restauracje i centra handlowe. Doskonałe połączenia komunikacyjne z innymi częściami miasta, liczne przystanki autobusowe i stacja kolejowa. Zamieszkaj w miejscu, które łączy komfort z wygodą i dostępem do wszystkiego, co potrzebne. Umów się na prezentację już dziś i przekonaj się osobiście!",,tak,,plastikowe,własność,"Wyposażenie: kuchenka, piekarnik, zmywarka",53.415451,14.554837
Szczecin Żelechowa,ul. Małe Błonia,3,42,600000,14286,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-szczecin-zelechowa-ul-male-blonia-3-pokojowe-x0l8z1,https://s2.adresowa.pl/oi/63/1e/3c1fd0_8b1c_cover@2x-3-pokojowe-mieszkanie-szczecin-zelechowa-ul-male-blonia.webp,Szczecin Żelechowa,Małe Błonia,3,2022,blok,,"*** Sprzedam *** MIESZKANIE 3 POKOJOWE Z BALKONEM (ANTRESOLA) *** Serdecznie zapraszam do zapoznania się z ofertą sprzedaży komfortowego, a zarazem przytulnego mieszkania 3 pokojowego z balkonem, położonego na III piętrze niskiego bloku mieszkalnego z 2022r. z windą, przy ulicy Małe Błonia w Szczecinie. Powierzchnia użytkowa: 42 m2. W skład mieszkania wchodzi: - salon z aneksem kuchennym w zabudowie na wymiar (wyposażony w sprzęt AGD - lodówka, piekarnik, płyta indukcyjna, okap) - pokoik z szafą w zabudowie - sypialnia na antresoli z szafą w zabudowie - łazienka z toaletą (wanna z możliwością wzięcia prysznica) - przedpokój z dużą szafą w zabudowie - przestronny balkon. Czynsz do zarządcy wynosi ok. 400 złotych - kalkulacja dla 2 osób (zawiera zaliczkę na zimną wodę - 9m3, ścieki, wywóz nieczystości, fundusz remontowy, administracja, monitoring) + ogrzewanie i ciepła woda z sieci miejskiej (SEC) + prąd wg. zużycia. Możliwość dokupienia miejsca postojowego w garażu podziemnym przynależnego do mieszkania - dodatkowo płatne 50 000 zł. Mieszkanie dostępne od lipca 2026 r. Bardzo atrakcyjna lokalizacja w zaciszu miasta. Osiedle z monitoringiem, miejscami parkingowymi oraz placem zabaw. W pobliżu sklepy oraz komunikacja miejska - autobus. Dojazd do centrum - 5/6 km - zajmuje autem 8 minut. Zapraszam do kontaktu. Oliwia :)",,tak,aneks,plastikowe,własność,"Wyposażenie: lodówka, piekarnik",53.470134,14.567784
