locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Poznań Stare Miasto,ul. Winogrady,1,26,349000,13423,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-winogrady-1-pokoj-x3x1k6,https://s2.adresowa.pl/oi/42/13/3f9fbe_2cba_cover@2x-1-pokojowe-mieszkanie-poznan-stare-miasto-ul-winogrady.webp
Poznań Rataje,os. Rzeczypospolitej,2,48,580000,12083,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-rzeczypospolitej-2-pokojowe-x8g4p4,https://s2.adresowa.pl/oi/24/18/3f9f98_285b_cover@2x-2-pokojowe-mieszkanie-poznan-rataje-os-rzeczypospolitej.webp
Poznań Rataje,os. Jagiellońskie,2,44,475000,10795,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-jagiellonskie-2-pokojowe-r2q8t7,https://s2.adresowa.pl/oi/28/36/3f9f36_352a_cover@2x-2-pokojowe-mieszkanie-poznan-rataje-os-jagiellonskie.webp
Poznań Wilda,ul. Jana Kilińskiego,2,58,888896,15326,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jana-kilinskiego-2-pokojowe-o7p1p1,https://s2.adresowa.pl/oi/1d/29/3f004e_615c_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-jana-kilinskiego.webp
Poznań Górczyn,ul. Głogowska,2,37,480000,12973,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-gorczyn-ul-glogowska-2-pokojowe-b3p3o2,https://s2.adresowa.pl/oi/27/3a/3efec8_613f_cover@2x-2-pokojowe-mieszkanie-poznan-gorczyn-ul-glogowska.webp
Poznań Nowe Miasto,ul. Milczańska,1,32,470000,14688,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-milczanska-1-pokoj-c9c5i7,https://s2.adresowa.pl/oi/76/45/3f9ed6_c0da_cover@2x-1-pokojowe-mieszkanie-poznan-nowe-miasto-ul-milczanska.webp
Poznań Naramowice,ul. Dalemińska,2,24,330000,13750,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-daleminska-2-pokojowe-a3v9y5,https://s2.adresowa.pl/oi/23/31/3f9e7e_bb3c_cover@2x-2-pokojowe-mieszkanie-poznan-naramowice-ul-daleminska.webp
Poznań Rataje,os. Powstań Narodowych,3,47,579000,12319,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-powstan-narodowych-3-pokojowe-f8s5b2,https://s2.adresowa.pl/oi/57/74/3f9ce0_a15c_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-powstan-narodowych.webp
Poznań Rataje,ul. Unii Lubelskiej,1,32,385000,12031,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-unii-lubelskiej-1-pokoj-i4r9v6,https://s2.adresowa.pl/oi/62/72/3efbd6_44ac_cover@2x-1-pokojowe-mieszkanie-poznan-rataje-ul-unii-lubelskiej.webp
Poznań Rataje,os. Czecha,3,53,549000,10358,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-czecha-3-pokojowe-j3k8o6,https://s2.adresowa.pl/oi/34/53/3efbce_dbec_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-czecha.webp
Poznań Stare Miasto,ul. Garbary,2,42,655000,15595,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-garbary-2-pokojowe-m1h9d4,https://s2.adresowa.pl/oi/17/7c/3f96b0_7e7d_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-garbary.webp
Poznań Centrum,ul. Garbary,3,67,1499000,22373,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-garbary-3-pokojowe-j9e3f4,https://s2.adresowa.pl/oi/7c/2a/3f95e0_6326_cover@2x-3-pokojowe-mieszkanie-poznan-centrum-ul-garbary.webp
Poznań Podolany,ul. Jasielska,3,55,799000,14527,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-poznan-podolany-ul-jasielska-3-pokojowe-v8i4b9,https://s2.adresowa.pl/oi/3f/25/3f942c_5ebb_cover@2x-3-pokojowe-mieszkanie-poznan-podolany-ul-jasielska.webp
Poznań Grunwald,ul. Ceglana,4,74,824560,11143,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-ceglana-4-pokojowe-n4m1m3,https://s2.adresowa.pl/oi/4f/6b/3efaf6_a330_cover@2x-4-pokojowe-mieszkanie-poznan-grunwald-ul-ceglana.webp
Poznań Grunwald,ul. Jana Matejki,2,33,295000,8939,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-jana-matejki-2-pokojowe-j5d2f2,https://s2.adresowa.pl/oi/73/69/3efab4_537e_cover@2x-2-pokojowe-mieszkanie-poznan-grunwald-ul-jana-matejki.webp
Poznań Grunwald,ul. Świerzawska,3,56,930000,16607,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-swierzawska-3-pokojowe-n0v0p3,https://s2.adresowa.pl/oi/5d/3a/3f9416_d93e_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-swierzawska.webp
Poznań Starołęka Mała,ul. Wagrowska,2,34,450000,13235,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-poznan-staroleka-mala-ul-wagrowska-2-pokojowe-d5q0s1,https://s2.adresowa.pl/oi/20/75/3f924a_7eba_cover@2x-2-pokojowe-mieszkanie-poznan-staroleka-mala-ul-wagrowska.webp
Poznań Podolany,ul. Druskienicka,2,31,480000,15484,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-podolany-ul-druskienicka-2-pokojowe-h2u8d2,https://s2.adresowa.pl/oi/61/7a/3f9158_abe5_cover@2x-2-pokojowe-mieszkanie-poznan-podolany-ul-druskienicka.webp
Poznań Winogrady,ul. Połabska,3,53,540000,10189,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-polabska-3-pokojowe-r4r6s1,https://s2.adresowa.pl/oi/40/17/3eeabc_3ce9_cover@2x-3-pokojowe-mieszkanie-poznan-winogrady-ul-polabska.webp
Poznań Piątkowo,ul. Teofila Mateckiego 20D,2,39,559000,14333,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-ul-teofila-mateckiego-2-pokojowe-p1w4w6,https://s2.adresowa.pl/oi/3b/32/3ee76c_bb6f_cover@2x-2-pokojowe-mieszkanie-poznan-piatkowo-ul-teofila-mateckiego.webp
Poznań Jeżyce,ul. Jana Henryka Dąbrowskiego,2,42,550000,13095,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jana-henryka-dabrowskiego-2-pokojowe-r5k9n3,https://s2.adresowa.pl/oi/5c/2f/3f9150_d755_cover@2x-2-pokojowe-mieszkanie-poznan-jezyce-ul-jana-henryka-dabrowskiego.webp
Poznań Jeżyce,ul. Stanisława Szczepanowskiego,2,47,949000,20191,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-stanislawa-szczepanowskiego-2-pokojowe-e1h2e6,https://s2.adresowa.pl/oi/2e/43/3f8f9e_784d_cover@2x-2-pokojowe-mieszkanie-poznan-jezyce-ul-stanislawa-szczepanowskiego.webp
Poznań Łazarz,ul. Kolejowa,4,52,595000,11442,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-4-pokojowe-t1i7f7,https://s2.adresowa.pl/oi/33/71/3f8dac_6ae0_cover@2x-4-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.webp
Poznań Rataje,os. Lecha,3,59,599000,10153,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-lecha-3-pokojowe-m7o3z8,https://s2.adresowa.pl/oi/5e/67/3ee732_e1c6_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-lecha.webp
Poznań Stare Miasto,os. Wichrowe Wzgórze 31,2,48,529000,11021,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-wichrowe-wzgorze-2-pokojowe-b7g7f5,https://s2.adresowa.pl/oi/40/39/3ee70e_65b9_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-os-wichrowe-wzgorze.webp
Poznań Nowe Miasto,os. Rusa 129,1,30,350000,11667,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-os-rusa-1-pokoj-c8l9e2,https://s2.adresowa.pl/oi/4e/71/3f8d14_62de_cover@2x-1-pokojowe-mieszkanie-poznan-nowe-miasto-os-rusa.webp
Poznań Nowe Miasto,ul. Czesława Niemena,1,31,575000,18548,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-czeslawa-niemena-1-pokoj-p6b1s4,https://s2.adresowa.pl/oi/67/6e/3f87d4_eb73_cover@2x-1-pokojowe-mieszkanie-poznan-nowe-miasto-ul-czeslawa-niemena.webp
Poznań Jeżyce,ul. Jasielska,3,75,1160000,15467,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jasielska-3-pokojowe-a3m7f5,https://s2.adresowa.pl/oi/63/22/3f86b8_4714_cover@2x-3-pokojowe-mieszkanie-poznan-jezyce-ul-jasielska.webp
Poznań Łazarz,ul. Kolejowa,2,41,450000,10976,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-k5y8t6,https://s2.adresowa.pl/oi/49/5f/3ee4e6_a205_cover@2x-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.webp
Poznań Grunwald,ul. Górczyńska,4,109,866000,7945,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-gorczynska-4-pokojowe-e0m7h3,https://s2.adresowa.pl/oi/69/27/3ee4da_9b52_cover@2x-4-pokojowe-mieszkanie-poznan-grunwald-ul-gorczynska.webp
Poznań,Rataje,2,49,550000,11224,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-rataje-2-pokojowe-49-m2-i0y8n7,https://s2.adresowa.pl/oi/6e/42/3f85ea_5f88_cover@2x-2-pokojowe-mieszkanie-poznan-rataje.webp
Poznań Winiary,ul. gen. Stanisława Maczka 16,3,47,465000,9894,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-poznan-winiary-ul-gen-stanislawa-maczka-3-pokojowe-t3i4n5,https://s2.adresowa.pl/oi/41/12/3f8504_c474_cover@2x-3-pokojowe-mieszkanie-poznan-winiary-ul-gen-stanislawa-maczka.webp
Poznań Stare Miasto,ul. Franciszka Stróżyńskiego,2,61,650000,10656,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-franciszka-strozynskiego-2-pokojowe-c8j6r9,https://s2.adresowa.pl/oi/3a/18/3f837a_5525_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-franciszka-strozynskiego.webp
Poznań Rataje,os. Oświecenia,3,58,555000,9569,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-oswiecenia-3-pokojowe-s9m7a3,https://s2.adresowa.pl/oi/34/17/3ee210_6585_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-oswiecenia.webp
Poznań Junikowo,ul. Wieruszowska,3,48,699000,14562,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-poznan-junikowo-ul-wieruszowska-3-pokojowe-o5c7f5,https://s2.adresowa.pl/oi/40/39/3ed9f4_f344_cover@2x-3-pokojowe-mieszkanie-poznan-junikowo-ul-wieruszowska.webp
Poznań Rataje,os. Rzeczypospolitej,3,58,609000,10500,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-rzeczypospolitej-3-pokojowe-c1f7g2,https://s2.adresowa.pl/oi/30/61/3f7c4e_3b4e_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-rzeczypospolitej.webp
Poznań,Wilda,2,36,370000,10278,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-2-pokojowe-36-m2-b6d4n0,https://s2.adresowa.pl/oi/53/7e/3f7b40_e9d1_cover@2x-2-pokojowe-mieszkanie-poznan-wilda.webp
Poznań Rataje,ul. Chyżańska,3,58,635000,10948,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-chyzanska-3-pokojowe-v2r8y7,https://s2.adresowa.pl/oi/68/60/3f7ae4_335e_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-ul-chyzanska.webp
Poznań Piątkowo,os. Stefana Batorego,3,63,640000,10159,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-3-pokojowe-e4h4a9,https://s2.adresowa.pl/oi/64/33/3ed6e2_2e2d_cover@2x-3-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.webp
Poznań,pl. Wolności 6,1,21,499000,23762,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-poznan-pl-wolnosci-1-pokoj-z7t8o3,https://s2.adresowa.pl/oi/65/43/3ed6b8_fac0_cover@2x-1-pokojowe-mieszkanie-poznan-pl-wolnosci.webp
Poznań,ul. św. Leonarda,2,48,599000,12479,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-ul-sw-leonarda-2-pokojowe-a0w8v0,https://s2.adresowa.pl/oi/4a/26/3f7a68_3846_cover@2x-2-pokojowe-mieszkanie-poznan-ul-sw-leonarda.webp
Poznań Naramowice,ul. Sielawy,3,62,940000,15161,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-sielawy-3-pokojowe-q0d7e6,https://s2.adresowa.pl/oi/35/61/3f7a12_9925_cover@2x-3-pokojowe-mieszkanie-poznan-naramowice-ul-sielawy.webp
Poznań Stare Miasto,ul. Kazimierza Wielkiego,1,34,475000,13971,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-kazimierza-wielkiego-1-pokoj-f9j9b1,https://s2.adresowa.pl/oi/5f/51/3f79c8_7534_cover@2x-1-pokojowe-mieszkanie-poznan-stare-miasto-ul-kazimierza-wielkiego.webp
Poznań Grunwald,ul. Rynarzewska,3,78,950000,12179,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-rynarzewska-3-pokojowe-n4p0e5,https://s2.adresowa.pl/oi/10/7e/3ed6ac_a7fc_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-rynarzewska.webp
Poznań Piątkowo,ul. Teofila Mateckiego,2,56,629000,11232,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-ul-teofila-mateckiego-2-pokojowe-u4j9x4,https://s2.adresowa.pl/oi/24/1b/3ed69c_786f_cover@2x-2-pokojowe-mieszkanie-poznan-piatkowo-ul-teofila-mateckiego.webp
Poznań,Żegrze,3,64,699999,10937,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-poznan-zegrze-3-pokojowe-64-m2-q0a7h4,https://s2.adresowa.pl/oi/4c/7b/3f78fc_52a3_cover@2x-3-pokojowe-mieszkanie-poznan-zegrze.webp
Poznań Rataje,os. Stare Żegrze,3,63,630000,10000,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-stare-zegrze-3-pokojowe-l0e0g8,https://s2.adresowa.pl/oi/14/3d/3f77ea_cdc1_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-stare-zegrze.webp
Poznań Rataje,ul. Katowicka,3,70,1249000,17843,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-katowicka-3-pokojowe-o4b2l8,https://s2.adresowa.pl/oi/5a/6f/3f768a_9837_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-ul-katowicka.webp
Poznań Grunwald,pl. Stanisława Wyspiańskiego,4,152,3599000,23678,Pośrednik,,50,https://adresowo.pl/o/mieszkanie-poznan-grunwald-pl-stanislawa-wyspianskiego-4-pokojowe-r3b9e0,https://s2.adresowa.pl/oi/27/4b/3ed676_b844_cover@2x-4-pokojowe-mieszkanie-poznan-grunwald-pl-stanislawa-wyspianskiego.webp
Poznań Stare Miasto,os. Powstańców Warszawy,2,54,599000,11093,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-powstancow-warszawy-2-pokojowe-u8o4d2,https://s2.adresowa.pl/oi/5d/77/3ecd84_a12b_cover@2x-2-pokojowe-mieszkanie-poznan-stare-miasto-os-powstancow-warszawy.webp
Poznań Winogrady,os. Wichrowe Wzgórze,3,53,649000,12245,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-3-pokojowe-q2q3f4,https://s2.adresowa.pl/oi/4e/18/3f749c_daeb_cover@2x-3-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.webp
Poznań Starołęka Mała,ul. Unii Lubelskiej,2,39,649000,16641,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-staroleka-mala-ul-unii-lubelskiej-2-pokojowe-u8a0p6,https://s2.adresowa.pl/oi/51/3e/3f7370_ce4d_cover@2x-2-pokojowe-mieszkanie-poznan-staroleka-mala-ul-unii-lubelskiej.webp
Poznań Naramowice,ul. Bratumiły,2,50,580000,11600,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-bratumily-2-pokojowe-e5n1x7,https://s2.adresowa.pl/oi/5c/4e/3f72de_73dc_cover@2x-2-pokojowe-mieszkanie-poznan-naramowice-ul-bratumily.webp
Poznań Jeżyce,ul. Janusza Meissnera 2A,3,69,825000,11957,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-janusza-meissnera-3-pokojowe-q4z4q8,https://s2.adresowa.pl/oi/38/27/3ec504_4a93_cover@2x-3-pokojowe-mieszkanie-poznan-jezyce-ul-janusza-meissnera.webp
Poznań Jeżyce,ul. Jasielska,2,40,649900,16248,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jasielska-2-pokojowe-p4d4i2,https://s2.adresowa.pl/oi/3c/13/3eb61c_e62c_cover@2x-2-pokojowe-mieszkanie-poznan-jezyce-ul-jasielska.webp
Poznań Grunwald,ul. Kazimierza Jarochowskiego,3,73,695000,9521,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-kazimierza-jarochowskiego-3-pokojowe-j0b0j0,https://s2.adresowa.pl/oi/32/4d/3f6faa_5e80_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-kazimierza-jarochowskiego.webp
Poznań Winogrady,os. Pod Lipami,2,38,519000,13658,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-pod-lipami-2-pokojowe-x7y8s1,https://s2.adresowa.pl/oi/6e/68/3f6ede_8929_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-pod-lipami.webp
Poznań Starołęka Wielka,ul. Starołęcka,4,78,1210000,15513,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-poznan-staroleka-wielka-ul-starolecka-4-pokojowe-u1f7g6,https://s2.adresowa.pl/oi/75/7a/3f6dfa_9192_cover@2x-4-pokojowe-mieszkanie-poznan-staroleka-wielka-ul-starolecka.webp
Poznań Wilda,ul. 28 Czerwca 1956 r.,3,49,569500,11622,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-3-pokojowe-z7i2s3,https://s2.adresowa.pl/oi/58/10/3eb07e_637f_cover@2x-3-pokojowe-mieszkanie-poznan-wilda-ul-28-czerwca-1956-r-.webp
Poznań Centrum,pl. Wielkopolski,4,73,695000,9521,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-centrum-pl-wielkopolski-4-pokojowe-d9z8e3,https://s2.adresowa.pl/oi/61/32/3eb078_fc68_cover@2x-4-pokojowe-mieszkanie-poznan-centrum-pl-wielkopolski.webp
Poznań Ogrody,ul. Szpitalna,1,21,334000,15905,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-poznan-ogrody-ul-szpitalna-1-pokoj-p5l4y5,https://s2.adresowa.pl/oi/4a/14/3f6b50_59b7_cover@2x-1-pokojowe-mieszkanie-poznan-ogrody-ul-szpitalna.webp
Poznań Sołacz,ul. gen. Stanisława Maczka,1,27,300000,11111,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-solacz-ul-gen-stanislawa-maczka-1-pokoj-v3a6a4,https://s2.adresowa.pl/oi/1a/48/3f6a76_9b3e_cover@2x-1-pokojowe-mieszkanie-poznan-solacz-ul-gen-stanislawa-maczka.webp
Poznań Grunwald,ul. Floriana Stablewskiego,1,33,439000,13303,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-floriana-stablewskiego-1-pokoj-b1u3a6,https://s2.adresowa.pl/oi/7e/72/3f6956_81e7_cover@2x-1-pokojowe-mieszkanie-poznan-grunwald-ul-floriana-stablewskiego.webp
Poznań Podolany,ul. Augusta Emila Fieldorfa,2,53,559000,10547,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-poznan-podolany-ul-augusta-emila-fieldorfa-2-pokojowe-f9v3f5,https://s2.adresowa.pl/oi/7b/6f/3e995a_5d45_cover@2x-2-pokojowe-mieszkanie-poznan-podolany-ul-augusta-emila-fieldorfa.webp
Poznań Jeżyce,ul. Stanisława Staszica,4,101,810000,8020,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-stanislawa-staszica-4-pokojowe-e4e1q6,https://s2.adresowa.pl/oi/54/6e/3e9948_8be9_cover@2x-4-pokojowe-mieszkanie-poznan-jezyce-ul-stanislawa-staszica.webp
Poznań Winogrady,os. Przyjaźni,2,38,415000,10921,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-przyjazni-2-pokojowe-b2m9x1,https://s2.adresowa.pl/oi/7b/4b/3f6834_4d90_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-przyjazni.webp
Poznań Rataje,os. Orła Białego,3,78,860000,11026,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-orla-bialego-3-pokojowe-q2c8w8,https://s2.adresowa.pl/oi/3e/2d/3f67dc_8b9c_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-orla-bialego.webp
Poznań Nowe Miasto,ul. Morzyczańska,3,48,725000,15104,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-morzyczanska-3-pokojowe-e8h3e6,https://s2.adresowa.pl/oi/20/17/3f67b2_f83f_cover@2x-3-pokojowe-mieszkanie-poznan-nowe-miasto-ul-morzyczanska.webp
Poznań Centrum,ul. Rybaki,1,25,349000,13960,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-rybaki-1-pokoj-r4o6i4,https://s2.adresowa.pl/oi/43/24/3e9924_423e_cover@2x-1-pokojowe-mieszkanie-poznan-centrum-ul-rybaki.webp
Poznań Centrum,ul. Kazimierza Wielkiego 16,2,50,525000,10500,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-kazimierza-wielkiego-2-pokojowe-u1c2f2,https://s2.adresowa.pl/oi/69/2b/3e9918_91f0_cover@2x-2-pokojowe-mieszkanie-poznan-centrum-ul-kazimierza-wielkiego.webp
Poznań Łazarz,ul. Graniczna,3,60,735000,12250,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-graniczna-3-pokojowe-r2e5c2,https://s2.adresowa.pl/oi/56/41/3f67ac_cb36_cover@2x-3-pokojowe-mieszkanie-poznan-lazarz-ul-graniczna.webp
Poznań Wilda,ul. Rolna,2,30,385000,12833,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-rolna-2-pokojowe-w8s8w7,https://s2.adresowa.pl/oi/15/68/3f679c_dffa_cover@2x-2-pokojowe-mieszkanie-poznan-wilda-ul-rolna.webp
Poznań Rataje,os. Bohaterów II Wojny Światowej,3,48,585000,12188,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-bohaterow-ii-wojny-swiatowej-3-pokojowe-n1l1k3,https://s2.adresowa.pl/oi/5a/14/3f66ce_d841_cover@2x-3-pokojowe-mieszkanie-poznan-rataje-os-bohaterow-ii-wojny-swiatowej.webp
Poznań Grunwald,ul. Żmigrodzka,3,62,725000,11694,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-zmigrodzka-3-pokojowe-a2j9y9,https://s2.adresowa.pl/oi/49/27/3e8eea_d1aa_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-zmigrodzka.webp
Poznań Rataje,os. Oświecenia,2,42,541000,12881,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-oswiecenia-2-pokojowe-u7r5u2,https://s2.adresowa.pl/oi/15/64/3e8a1c_d108_cover@2x-2-pokojowe-mieszkanie-poznan-rataje-os-oswiecenia.webp
Poznań Chartowo,os. Tysiąclecia,2,49,587500,11990,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-poznan-chartowo-os-tysiaclecia-2-pokojowe-i7k0c1,https://s2.adresowa.pl/oi/41/3f/3f655c_77e5_cover@2x-2-pokojowe-mieszkanie-poznan-chartowo-os-tysiaclecia.webp
Poznań Naramowice,ul. Sielawy,2,54,759000,14056,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-sielawy-2-pokojowe-l7b7l2,https://s2.adresowa.pl/oi/28/2d/3f6490_ddf3_cover@2x-2-pokojowe-mieszkanie-poznan-naramowice-ul-sielawy.webp
Poznań Marcelin,ul. Leśnych Skrzatów,3,50,678000,13560,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-poznan-marcelin-ul-lesnych-skrzatow-3-pokojowe-s5v4e2,https://s2.adresowa.pl/oi/54/58/3f6312_6d3d_cover@2x-3-pokojowe-mieszkanie-poznan-marcelin-ul-lesnych-skrzatow.webp
Poznań Winogrady,os. Wichrowe Wzgórze,2,46,510000,11087,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-2-pokojowe-d4d4p5,https://s2.adresowa.pl/oi/42/7f/3e7c4a_f1fe_cover@2x-2-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.webp
Poznań Jeżyce,ul. Piątkowska,3,62,699000,11274,Pośrednik,,32,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-piatkowska-3-pokojowe-c9f9o0,https://s2.adresowa.pl/oi/52/1b/3e71f0_f9bb_cover@2x-3-pokojowe-mieszkanie-poznan-jezyce-ul-piatkowska.webp
Poznań Grunwald,ul. Strzecha,3,68,545000,8015,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-strzecha-3-pokojowe-n0p1j4,https://s2.adresowa.pl/oi/6e/1d/3f5faa_3ed3_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-strzecha.webp
Poznań Grunwald,ul. Galileusza,3,56,575000,10268,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-galileusza-3-pokojowe-d1v2l6,https://s2.adresowa.pl/oi/3f/34/3f5e5a_5c9d_cover@2x-3-pokojowe-mieszkanie-poznan-grunwald-ul-galileusza.webp
