locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Dębniki,ul. bpa Albina Małysiaka,4,87,1490000,17126,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka-4-pokojowe-h8b6n3,https://s2.adresowa.pl/oi/78/4c/3f78c0_942f_cover@2x-4-pokojowe-mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka.webp
Kraków Nowa Huta,os. Zgody,2,37,647000,17486,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zgody-2-pokojowe-f2b0n1,https://s2.adresowa.pl/oi/4e/32/3f8e9a_8fd6_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-zgody.webp
Kraków,Nowa Huta,3,47,729000,15511,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-3-pokojowe-47-m2-u7z2y7,https://s2.adresowa.pl/oi/27/2e/3f8d94_3f8a_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta.webp
Kraków Prądnik Czerwony,ul. Reduta,2,42,630000,15000,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-reduta-2-pokojowe-d4t5y6,https://s2.adresowa.pl/oi/26/36/3f8c10_42bc_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-reduta.webp
Kraków,Grzegórzki,2,55,1771726,32213,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-2-pokojowe-55-m2-x4k2y4,https://s2.adresowa.pl/oi/5f/20/3f78b6_6f38_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki.webp
Kraków Bronowice,ul. Sosnowiecka,3,58,870600,15010,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-sosnowiecka-3-pokojowe-g0j2f4,https://s2.adresowa.pl/oi/67/7b/3f78ac_9cfa_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-sosnowiecka.webp
Kraków Prądnik Czerwony,ul. Reduta,3,60,899000,14983,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-reduta-3-pokojowe-q6z5e5,https://s2.adresowa.pl/oi/16/51/3f8bfa_58c2_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-reduta.webp
Kraków Krowodrza,ul. Stanisława Przybyszewskiego,3,60,1299000,21650,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-stanislawa-przybyszewskiego-3-pokojowe-h1t2q0,https://s2.adresowa.pl/oi/67/29/3f8a78_b4a3_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-stanislawa-przybyszewskiego.webp
Kraków Podgórze,ul. Tadeusza Szafrana,2,51,939999,18431,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-tadeusza-szafrana-2-pokojowe-d5u6b3,https://s2.adresowa.pl/oi/5d/59/3f8a1c_e7bb_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-tadeusza-szafrana.webp
Kraków Bronowice,ul. Sosnowiecka,4,82,1133949,13829,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-sosnowiecka-4-pokojowe-w4x9o3,https://s2.adresowa.pl/oi/79/35/3f78a6_8dc8_cover@2x-4-pokojowe-mieszkanie-krakow-bronowice-ul-sosnowiecka.webp
Kraków Prądnik Biały,ul. Rusznikarska,1,44,665000,15114,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-rusznikarska-1-pokoj-e9t3x7,https://s2.adresowa.pl/oi/5a/3a/3f78a2_7435_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-rusznikarska.webp
Kraków Ruczaj,ul. Kobierzyńska,3,67,1250000,18657,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-kobierzynska-3-pokojowe-d1u2c7,https://s2.adresowa.pl/oi/28/3a/3f86d2_b362_cover@2x-3-pokojowe-mieszkanie-krakow-ruczaj-ul-kobierzynska.webp
Kraków Zabłocie,ul. Przemysłowa,2,63,1300000,20635,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-zablocie-ul-przemyslowa-2-pokojowe-q8n4q6,https://s2.adresowa.pl/oi/2f/79/3f86be_62a2_cover@2x-2-pokojowe-mieszkanie-krakow-zablocie-ul-przemyslowa.webp
Kraków Prądnik Biały,ul. Gryczana,4,66,949000,14379,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-gryczana-4-pokojowe-g3h7g3,https://s2.adresowa.pl/oi/18/29/3f8580_db62_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-gryczana.webp
Kraków Bronowice,ul. Stelmachów,2,43,695200,16167,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-stelmachow-2-pokojowe-i4m1d7,https://s2.adresowa.pl/oi/13/17/3f789c_563c_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-stelmachow.webp
Kraków Bieńczyce,os. Spółdzielcze,2,54,609000,11278,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-spoldzielcze-2-pokojowe-x0p6n9,https://s2.adresowa.pl/oi/1a/63/3f7880_2df1_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-os-spoldzielcze.webp
Kraków Stare Miasto,ul. Starowiślna,1,31,604500,19500,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-starowislna-1-pokoj-h8n4p8,https://s2.adresowa.pl/oi/5a/3a/3f83a8_385c_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-starowislna.webp
Kraków Prądnik Czerwony,ul. Kazimierza Chałupnika,2,49,801796,16363,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-kazimierza-chalupnika-2-pokojowe-k3y8i2,https://s2.adresowa.pl/oi/23/45/3f837c_5c70_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-kazimierza-chalupnika.webp
Kraków Płaszów,ul. Myśliwska,3,65,1169900,17998,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-mysliwska-3-pokojowe-h7n5b3,https://s2.adresowa.pl/oi/23/5d/3f81ea_274c_cover@2x-3-pokojowe-mieszkanie-krakow-plaszow-ul-mysliwska.webp
Kraków Krowodrza,al. Kijowska,4,86,1800000,20930,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-al-kijowska-4-pokojowe-s1z2x0,https://s2.adresowa.pl/oi/74/4f/3f7884_d502_cover@2x-4-pokojowe-mieszkanie-krakow-krowodrza-al-kijowska.webp
Kraków Krowodrza,ul. Armii Krajowej,3,76,1150000,15132,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-armii-krajowej-3-pokojowe-k6b5n6,https://s2.adresowa.pl/oi/37/70/3f787e_d1c2_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-armii-krajowej.webp
Kraków Bieżanów,ul. Karpacka,3,46,630000,13696,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-karpacka-3-pokojowe-n6d0s8,https://s2.adresowa.pl/oi/4b/1a/3f8118_7891_cover@2x-3-pokojowe-mieszkanie-krakow-biezanow-ul-karpacka.webp
Kraków Kurdwanów,ul. Marii i Bolesława Wysłouchów,3,62,799000,12887,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-marii-i-boleslawa-wyslouchow-3-pokojowe-z6x2h4,https://s2.adresowa.pl/oi/28/2a/3f8094_5524_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-marii-i-boleslawa-wyslouchow.webp
Kraków Bronowice,ul. Eljasza Walerego Radzikowskiego,2,53,799000,15075,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-eljasza-walerego-radzikowskiego-2-pokojowe-q6s2j6,https://s2.adresowa.pl/oi/3b/20/3f8036_a458_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-eljasza-walerego-radzikowskiego.webp
Kraków Bronowice,ul. Sosnowiecka,2,47,686492,14606,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-sosnowiecka-2-pokojowe-h3s6w9,https://s2.adresowa.pl/oi/79/66/3f787a_3e8d_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-sosnowiecka.webp
Kraków Bronowice,ul. Bronowicka,3,84,1850000,22024,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-bronowicka-3-pokojowe-w4e4i3,https://s2.adresowa.pl/oi/3b/38/3f7870_fdc8_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-bronowicka.webp
Kraków Nowa Huta,os. Willowe,3,63,850500,13500,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-willowe-3-pokojowe-z0i6x9,https://s2.adresowa.pl/oi/67/5c/3f7e1a_d644_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-willowe.webp
Kraków Grzegórzki,ul. Jana Karola Chodkiewicza,2,33,720000,21818,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-jana-karola-chodkiewicza-2-pokojowe-v3t9n6,https://s2.adresowa.pl/oi/3f/18/3f7c42_8d79_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-jana-karola-chodkiewicza.webp
Kraków Podgórze,ul. Wielicka,1,36,580000,16111,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wielicka-1-pokoj-y9a0z5,https://s2.adresowa.pl/oi/4e/46/3f7c36_7fab_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-ul-wielicka.webp
Kraków Borek Fałęcki,ul. Stefana Ziobrowskiego,3,51,715000,14020,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-stefana-ziobrowskiego-3-pokojowe-t6t4h1,https://s2.adresowa.pl/oi/1c/56/3f786e_f789_cover@2x-3-pokojowe-mieszkanie-krakow-borek-falecki-ul-stefana-ziobrowskiego.webp
Kraków Mistrzejowice,os. Oświecenia,3,63,949000,15063,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-oswiecenia-3-pokojowe-c2f6u1,https://s2.adresowa.pl/oi/51/17/3f785e_a73b_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-oswiecenia.webp
Kraków,Mistrzejowice,2,37,530000,14324,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-2-pokojowe-37-m2-i5o8z0,https://s2.adresowa.pl/oi/2b/6b/3f794a_baba_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice.webp
Kraków,Mistrzejowice,3,58,877500,15129,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-3-pokojowe-58-m2-v7p3b7,https://s2.adresowa.pl/oi/33/1f/3f76e8_7d8e_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice.webp
Kraków Dębniki,ul. Obozowa,2,51,895000,17549,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-obozowa-2-pokojowe-a3b8b0,https://s2.adresowa.pl/oi/4d/51/3f7668_f27d_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-obozowa.webp
Kraków Krowodrza,ul. Adama Chmiela,3,47,799000,17000,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-adama-chmiela-3-pokojowe-g8v4m6,https://s2.adresowa.pl/oi/52/11/3f785c_5536_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-adama-chmiela.webp
Kraków Nowa Huta,ul. Edwarda Szymańskiego,3,44,550025,12501,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-edwarda-szymanskiego-3-pokojowe-y0c2c7,https://s2.adresowa.pl/oi/2f/67/3f7850_eddb_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-ul-edwarda-szymanskiego.webp
Kraków Prokocim,ul. gen. Jakuba Jasińskiego,1,20,399000,19950,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-gen-jakuba-jasinskiego-1-pokoj-e6m6u2,https://s2.adresowa.pl/oi/77/2d/3f7614_ddb2_cover@2x-1-pokojowe-mieszkanie-krakow-prokocim-ul-gen-jakuba-jasinskiego.webp
Kraków Salwator,ul. Juliana Fałata,1,32,749000,23406,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-juliana-falata-1-pokoj-m4z2u4,https://s2.adresowa.pl/oi/78/48/3f7512_2bdb_cover@2x-1-pokojowe-mieszkanie-krakow-salwator-ul-juliana-falata.webp
Kraków Podgórze,ul. Romualda Traugutta,3,53,1290000,24340,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-romualda-traugutta-3-pokojowe-r0x7s2,https://s2.adresowa.pl/oi/27/79/3f7394_e2a1_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-romualda-traugutta.webp
Kraków Krowodrza,ul. Bakałarzy,4,96,2044740,21299,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-bakalarzy-4-pokojowe-u0k3l5,https://s2.adresowa.pl/oi/1b/44/3f7852_ccd4_cover@2x-4-pokojowe-mieszkanie-krakow-krowodrza-ul-bakalarzy.webp
Kraków Podgórze,ul. Walerego Sławka,2,52,925710,17802,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-walerego-slawka-2-pokojowe-f5m6a7,https://s2.adresowa.pl/oi/36/27/3f783c_6965_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-walerego-slawka.webp
Kraków Prokocim,ul. Leonida Teligi,3,55,112000,2036,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-leonida-teligi-3-pokojowe-w6c0h8,https://s2.adresowa.pl/oi/4c/42/3f718e_affe_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-leonida-teligi.webp
Kraków Górka Narodowa,ul. Macieja Słomczyńskiego,1,30,590000,19667,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-macieja-slomczynskiego-1-pokoj-v5x2e3,https://s2.adresowa.pl/oi/2e/3e/3f6fc0_560e_cover@2x-1-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-macieja-slomczynskiego.webp
Kraków Płaszów,ul. Myśliwska,2,54,799000,14796,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-mysliwska-2-pokojowe-r4d9r6,https://s2.adresowa.pl/oi/21/66/3f6f16_8150_cover@2x-2-pokojowe-mieszkanie-krakow-plaszow-ul-mysliwska.webp
Kraków Bronowice,ul. Złoty Róg,5,152,3600000,23684,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-zloty-rog-5-pokojowe-q0z7j8,https://s2.adresowa.pl/oi/7f/76/3f7830_312c_cover@2x-5-pokojowe-mieszkanie-krakow-bronowice-ul-zloty-rog.webp
Kraków Bronowice,ul. Złoty Róg,4,131,2970000,22672,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-zloty-rog-4-pokojowe-s6n6y0,https://s2.adresowa.pl/oi/11/34/3f782e_297a_cover@2x-4-pokojowe-mieszkanie-krakow-bronowice-ul-zloty-rog.webp
Kraków Krowodrza,al. Kijowska,3,73,1330000,18219,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-al-kijowska-3-pokojowe-k5m4s3,https://s2.adresowa.pl/oi/4d/13/3f6f18_564e_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-al-kijowska.webp
Kraków Nowa Huta,os. Hutnicze,2,48,680000,14167,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-hutnicze-2-pokojowe-v6f7a3,https://s2.adresowa.pl/oi/6d/47/3f6efa_b752_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-hutnicze.webp
Kraków Mistrzejowice,Os. Piastów,2,33,535000,16212,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-2-pokojowe-l5c0y9,https://s2.adresowa.pl/oi/5e/64/3f6c54_97c9_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.webp
Kraków Łagiewniki,ul. Klementyny Hoffmanowej,2,46,730000,15870,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-klementyny-hoffmanowej-2-pokojowe-l2h8m2,https://s2.adresowa.pl/oi/1b/58/3f7826_6f1b_cover@2x-2-pokojowe-mieszkanie-krakow-lagiewniki-ul-klementyny-hoffmanowej.webp
Kraków Bronowice,ul. Złoty Róg,3,88,2070000,23523,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-zloty-rog-3-pokojowe-y7l7b3,https://s2.adresowa.pl/oi/1d/68/3f781c_f7ac_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-zloty-rog.webp
Kraków Prokocim,ul. Leonida Teligi,2,39,700000,17949,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-leonida-teligi-2-pokojowe-l1h2i9,https://s2.adresowa.pl/oi/61/48/3f6bd2_4101_cover@2x-2-pokojowe-mieszkanie-krakow-prokocim-ul-leonida-teligi.webp
Kraków Prądnik Biały,ul. Wincentego Danka,4,47,689000,14660,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wincentego-danka-4-pokojowe-b6a2j8,https://s2.adresowa.pl/oi/15/56/3f6a7e_e687_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-wincentego-danka.webp
Kraków Podgórze Duchackie,ul. Gołaśka,3,62,992000,16000,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-golaska-3-pokojowe-u8j0x8,https://s2.adresowa.pl/oi/26/35/3f6704_ee2d_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-golaska.webp
Kraków Bieżanów,ul. Leonida Teligi,3,46,630000,13696,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-leonida-teligi-3-pokojowe-j2j3k4,https://s2.adresowa.pl/oi/7b/3e/3f781e_b6af_cover@2x-3-pokojowe-mieszkanie-krakow-biezanow-ul-leonida-teligi.webp
Kraków Mistrzejowice,ul. Piasta Kołodzieja,1,33,543000,16455,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-piasta-kolodzieja-1-pokoj-s6m3z7,https://s2.adresowa.pl/oi/48/29/3f7816_b6c9_cover@2x-1-pokojowe-mieszkanie-krakow-mistrzejowice-ul-piasta-kolodzieja.webp
Kraków Mistrzejowice,os. Tysiąclecia,2,44,550000,12500,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-tysiaclecia-2-pokojowe-h6z7z7,https://s2.adresowa.pl/oi/35/43/3f66e4_9485_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-tysiaclecia.webp
Kraków Grzegórzki,ul. Józefa Brodowicza,2,57,749900,13156,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-jozefa-brodowicza-2-pokojowe-n3k1c4,https://s2.adresowa.pl/oi/6b/79/3f64b6_7685_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-jozefa-brodowicza.webp
Kraków Zakrzówek,ul. św. Jacka,2,46,499000,10848,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-zakrzowek-ul-sw-jacka-2-pokojowe-o0p0f4,https://s2.adresowa.pl/oi/60/61/3f5e7c_bbed_cover@2x-2-pokojowe-mieszkanie-krakow-zakrzowek-ul-sw-jacka.webp
Kraków Płaszów,ul. Myśliwska,3,55,1020000,18545,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-mysliwska-3-pokojowe-i7v2n8,https://s2.adresowa.pl/oi/51/74/3f7814_94e4_cover@2x-3-pokojowe-mieszkanie-krakow-plaszow-ul-mysliwska.webp
Kraków Bronowice Małe,ul. Kompozytorów,2,54,850000,15741,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-bronowice-male-ul-kompozytorow-2-pokojowe-r2l2i4,https://s2.adresowa.pl/oi/10/41/3f7806_bb5a_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-male-ul-kompozytorow.webp
Kraków,Mydlniki,1,31,509000,16419,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-mydlniki-1-pokoj-31-m2-r8d5y0,https://s2.adresowa.pl/oi/25/3e/3f5dce_b778_cover@2x-1-pokojowe-mieszkanie-krakow-mydlniki.webp
Kraków Podgórze Duchackie,ul. Nowosądecka,1,23,310945,13519,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-nowosadecka-1-pokoj-l8r9d4,https://s2.adresowa.pl/oi/74/57/3f5d92_f663_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-nowosadecka.webp
Kraków,Podgórze Duchackie,2,47,705000,15000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-2-pokojowe-47-m2-l8x5r9,https://s2.adresowa.pl/oi/39/44/3f5da8_7f8b_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie.webp
Kraków Kazimierz,ul. Bocheńska 8,1,25,439999,17600,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-bochenska-1-pokoj-z0o7e5,https://s2.adresowa.pl/oi/7b/45/3f7468_977a_cover@2x-1-pokojowe-mieszkanie-krakow-kazimierz-ul-bochenska.webp
Kraków Mistrzejowice,os. Tysiąclecia,2,44,690000,15682,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-tysiaclecia-2-pokojowe-u0v7f1,https://s2.adresowa.pl/oi/71/75/3f6e5a_772e_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-tysiaclecia.webp
Kraków Bieżanów,ul. Telimeny,1,37,470000,12703,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-telimeny-1-pokoj-a1a3h0,https://s2.adresowa.pl/oi/43/6e/3f58ea_e5b0_cover@2x-1-pokojowe-mieszkanie-krakow-biezanow-ul-telimeny.webp
Kraków Olsza,ul. Macieja Miechowity,2,53,759000,14321,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-olsza-ul-macieja-miechowity-2-pokojowe-t1k7x2,https://s2.adresowa.pl/oi/36/51/3f5870_be56_cover@2x-2-pokojowe-mieszkanie-krakow-olsza-ul-macieja-miechowity.webp
Kraków Bieżanów,ul. Mariana Domagały,3,53,849000,16019,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-mariana-domagaly-3-pokojowe-p8w6a7,https://s2.adresowa.pl/oi/6c/4e/3f5496_e013_cover@2x-3-pokojowe-mieszkanie-krakow-biezanow-ul-mariana-domagaly.webp
Kraków Stare Miasto,ul. Wrzesińska,2,41,1099000,26805,Pośrednik,,35,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-wrzesinska-2-pokojowe-i2e1a7,https://s2.adresowa.pl/oi/42/11/3f6a48_49e5_cover@2x-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-wrzesinska.webp
Kraków Podgórze Duchackie,ul. Jana Sas-Zubrzyckiego,2,36,645000,17917,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-jana-sas-zubrzyckiego-2-pokojowe-g1n2c5,https://s2.adresowa.pl/oi/3a/4c/3f6882_9600_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-jana-sas-zubrzyckiego.webp
Kraków Bronowice,ul. Na Błonie,3,53,850000,16038,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-na-blonie-3-pokojowe-g7y6n0,https://s2.adresowa.pl/oi/52/25/3f4dda_df86_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-na-blonie.webp
Kraków Kliny,ul. Borkowska,2,39,640000,16410,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-borkowska-2-pokojowe-b1r8g7,https://s2.adresowa.pl/oi/68/33/3f4d2a_6f10_cover@2x-2-pokojowe-mieszkanie-krakow-kliny-ul-borkowska.webp
Kraków Wzgórza Krzesławickie,ul. Sandora Petöfiego,3,63,699000,11095,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-ul-sandora-petofiego-3-pokojowe-a4o6r2,https://s2.adresowa.pl/oi/6b/3d/3f4aa2_e710_cover@2x-3-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie-ul-sandora-petofiego.webp
Kraków Krowodrza,ul. Krzywy Zaułek,1,31,465000,15000,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-krzywy-zaulek-1-pokoj-w6x6d0,https://s2.adresowa.pl/oi/31/24/3f5c5c_ab40_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-krzywy-zaulek.webp
Kraków,ul. Przyjaźni Polsko-Węgierskiej,3,67,1150000,17164,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-ul-przyjazni-polsko-wegierskiej-3-pokojowe-k3g5f5,https://s2.adresowa.pl/oi/4e/44/3f5b4c_aadd_cover@2x-3-pokojowe-mieszkanie-krakow-ul-przyjazni-polsko-wegierskiej.webp
Kraków Stare Miasto,ul. Radziwiłłowska,3,66,1050000,15909,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-radziwillowska-3-pokojowe-t4w0c7,https://s2.adresowa.pl/oi/2b/58/3f49bc_ce97_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto-ul-radziwillowska.webp
Kraków Mistrzejowice,os. Tysiąclecia,3,47,680000,14468,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-tysiaclecia-3-pokojowe-y4f4a7,https://s2.adresowa.pl/oi/71/13/3f495c_9633_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-tysiaclecia.webp
Kraków Bieńczyce,ul. Kocmyrzowska,2,46,650000,14130,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-kocmyrzowska-2-pokojowe-b6p2h3,https://s2.adresowa.pl/oi/68/15/3f4744_c5a0_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-ul-kocmyrzowska.webp
Kraków,ul. Lwowska 1,2,34,700000,20588,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-ul-lwowska-2-pokojowe-s8y7p0,https://s2.adresowa.pl/oi/2c/1b/3f5b4a_6734_cover@2x-2-pokojowe-mieszkanie-krakow-ul-lwowska.webp
