locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa,Wilanów,3,72,1200000,16667,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-3-pokojowe-72-m2-j2r6u3,https://s2.adresowa.pl/oi/54/26/404a1a_5f50_cover@2x-3-pokojowe-mieszkanie-warszawa-wilanow.webp
Warszawa Wola,ul. Czorsztyńska,2,49,899000,18347,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-czorsztynska-2-pokojowe-s9c6o8,https://s2.adresowa.pl/oi/3a/23/402ada_8489_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-czorsztynska.webp
Warszawa Wilanów,ul. Jerzego Holzera,4,97,2390000,24639,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-jerzego-holzera-4-pokojowe-t9n7e9,https://s2.adresowa.pl/oi/7e/5d/402968_30fc_cover@2x-4-pokojowe-mieszkanie-warszawa-wilanow-ul-jerzego-holzera.webp
Warszawa Wola,ul. Władysława Przanowskiego,3,106,2000000,18868,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-wladyslawa-przanowskiego-3-pokojowe-j8w7n2,https://s2.adresowa.pl/oi/49/1b/404a10_9011_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-wladyslawa-przanowskiego.webp
Warszawa Mokotów,ul. Czerniakowska,2,37,779000,21054,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-2-pokojowe-m1t9w3,https://s2.adresowa.pl/oi/79/7a/4049da_bfc1_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-czerniakowska.webp
Warszawa,Targówek,3,47,780000,16596,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-targowek-3-pokojowe-47-m2-p1z8c0,https://s2.adresowa.pl/oi/1f/3b/4049d8_9b6b_cover@2x-3-pokojowe-mieszkanie-warszawa-targowek.webp
Warszawa Wola,ul. Wolska,1,28,465000,16607,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-wolska-1-pokoj-j6n5m6,https://s2.adresowa.pl/oi/57/7a/4028ee_9cb5_cover@2x-1-pokojowe-mieszkanie-warszawa-wola-ul-wolska.webp
Warszawa Mokotów,"ul. Jana Bytnara ""Rudego""",2,36,683000,18972,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jana-bytnara-rudego-2-pokojowe-v6s3e7,https://s2.adresowa.pl/oi/70/24/4028ea_5818_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-jana-bytnara-rudego-.webp
Warszawa Ochota,ul. Gorlicka,2,36,735000,20417,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-gorlicka-2-pokojowe-y9k6g6,https://s2.adresowa.pl/oi/78/63/4049c2_fbb1_cover@2x-2-pokojowe-mieszkanie-warszawa-ochota-ul-gorlicka.webp
Warszawa Praga-Południe,ul. Jana Nowaka-Jeziorańskiego,2,59,1300000,22034,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego-2-pokojowe-g7u2x0,https://s2.adresowa.pl/oi/2f/11/4049aa_6b27_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego.webp
Warszawa Wola,ul. Góralska,2,38,700000,18421,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-goralska-2-pokojowe-k3w1s8,https://s2.adresowa.pl/oi/24/60/404924_83b7_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-goralska.webp
Warszawa Ursynów,ul. Złoty Potok,1,30,630000,21000,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-zloty-potok-1-pokoj-n8c2q4,https://s2.adresowa.pl/oi/73/17/4028b4_d3db_cover@2x-1-pokojowe-mieszkanie-warszawa-ursynow-ul-zloty-potok.webp
Warszawa Wola,ul. Łacińska,3,62,980000,15806,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-lacinska-3-pokojowe-z9y1s9,https://s2.adresowa.pl/oi/19/7d/4028b2_8a7e_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-lacinska.webp
Warszawa Mokotów,ul. Spalska,3,52,750000,14423,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-spalska-3-pokojowe-n6n9z1,https://s2.adresowa.pl/oi/5d/2a/4048e2_e3a9_cover@2x-3-pokojowe-mieszkanie-warszawa-mokotow-ul-spalska.webp
Warszawa Praga-Północ,ul. Aleksandra Kotsisa,2,45,935000,20778,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-aleksandra-kotsisa-2-pokojowe-d1f9x3,https://s2.adresowa.pl/oi/4d/1e/4048a0_9b87_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-aleksandra-kotsisa.webp
Warszawa Ursynów,ul. Stanisława Herbsta,2,36,615000,17083,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-stanislawa-herbsta-2-pokojowe-q7g5c8,https://s2.adresowa.pl/oi/44/5c/404894_92f4_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-ul-stanislawa-herbsta.webp
Warszawa Wawer,ul. Jeziorowa,3,74,1190000,16081,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-jeziorowa-3-pokojowe-i4x3n6,https://s2.adresowa.pl/oi/26/5a/40287c_8437_cover@2x-3-pokojowe-mieszkanie-warszawa-wawer-ul-jeziorowa.webp
Warszawa Śródmieście,ul. Okrąg,1,29,570000,19655,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-okrag-1-pokoj-m9z7f7,https://s2.adresowa.pl/oi/26/6d/402878_cfba_cover@2x-1-pokojowe-mieszkanie-warszawa-srodmiescie-ul-okrag.webp
Warszawa Bielany,al. Aleja Władysława Reymonta,1,26,480000,18462,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-warszawa-bielany-al-aleja-wladyslawa-reymonta-1-pokoj-t2j7a2,https://s2.adresowa.pl/oi/7d/5f/4047ec_377c_cover@2x-1-pokojowe-mieszkanie-warszawa-bielany-al-aleja-wladyslawa-reymonta.webp
Warszawa Wola,ul. Redutowa,2,38,969000,25500,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-redutowa-2-pokojowe-b6o5d9,https://s2.adresowa.pl/oi/56/6c/404784_a91c_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-redutowa.webp
Warszawa Ursynów,ul. Edwarda Habicha,1,27,519123,19227,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-edwarda-habicha-1-pokoj-u1s5m6,https://s2.adresowa.pl/oi/26/63/404694_5605_cover@2x-1-pokojowe-mieszkanie-warszawa-ursynow-ul-edwarda-habicha.webp
Warszawa Bielany,ul. Jana Kasprowicza,2,44,948000,21545,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-jana-kasprowicza-2-pokojowe-z7s1l2,https://s2.adresowa.pl/oi/3f/3c/402292_a7d3_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-jana-kasprowicza.webp
Warszawa Białołęka,ul. Daniszewska,4,96,2000000,20833,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-daniszewska-4-pokojowe-f1m7w5,https://s2.adresowa.pl/oi/4b/4e/40228c_d1a5_cover@2x-4-pokojowe-mieszkanie-warszawa-bialoleka-ul-daniszewska.webp
Warszawa Białołęka,ul. Ceramiczna,4,80,1390000,17375,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-ceramiczna-4-pokojowe-c0j9d2,https://s2.adresowa.pl/oi/5a/56/4045b6_9e84_cover@2x-4-pokojowe-mieszkanie-warszawa-bialoleka-ul-ceramiczna.webp
Warszawa Górny Mokotów,ul. Bachmacka,1,38,665000,17500,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-warszawa-gorny-mokotow-ul-bachmacka-1-pokoj-r1o6n0,https://s2.adresowa.pl/oi/2f/33/4044ee_d461_cover@2x-1-pokojowe-mieszkanie-warszawa-gorny-mokotow-ul-bachmacka.webp
Warszawa,Praga-Południe,2,35,598000,17086,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-2-pokojowe-35-m2-o2j8v7,https://s2.adresowa.pl/oi/30/7e/4044de_c6cd_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-poludnie.webp
Warszawa Brzeziny,ul. Starej Gruszy,3,66,1050000,15909,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-warszawa-brzeziny-ul-starej-gruszy-3-pokojowe-i1n1q4,https://s2.adresowa.pl/oi/5a/59/402288_97c1_cover@2x-3-pokojowe-mieszkanie-warszawa-brzeziny-ul-starej-gruszy.webp
Warszawa Śródmieście,ul. Polna 54,3,70,1694905,24213,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-polna-3-pokojowe-i5g7d1,https://s2.adresowa.pl/oi/1b/74/402270_2c1d_cover@2x-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-polna.webp
Warszawa Żoliborz,ul. Rudzka 28,3,67,1530000,22836,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-rudzka-3-pokojowe-s4x8x1,https://s2.adresowa.pl/oi/10/14/3c3010_ac81_cover@2x-3-pokojowe-mieszkanie-warszawa-zoliborz-ul-rudzka.webp
Warszawa Ursynów,ul. Wilhelma Konrada Roentgena,3,67,1290000,19254,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wilhelma-konrada-roentgena-3-pokojowe-r1e9j1,https://s2.adresowa.pl/oi/1f/56/40441a_a2b7_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-wilhelma-konrada-roentgena.webp
Warszawa Praga-Północ,ul. Konopacka,2,37,599000,16189,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-konopacka-2-pokojowe-p0k4l1,https://s2.adresowa.pl/oi/3a/44/4043a4_b89d_cover@2x-2-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-konopacka.webp
Warszawa Marysin Wawerski,ul. Korkowa 159A,3,64,1045000,16328,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-warszawa-marysin-wawerski-ul-korkowa-3-pokojowe-v6l3m7,https://s2.adresowa.pl/oi/51/3b/404332_81c2_cover@2x-3-pokojowe-mieszkanie-warszawa-marysin-wawerski-ul-korkowa.webp
Warszawa Bemowo,ul. Szeligowska,2,37,900000,24324,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-szeligowska-2-pokojowe-e8l3z7,https://s2.adresowa.pl/oi/20/5e/40203c_59ae_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo-ul-szeligowska.webp
Warszawa Białołęka,ul. Odkryta,3,44,699999,15909,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-odkryta-3-pokojowe-y3r2n1,https://s2.adresowa.pl/oi/74/73/402038_80dd_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-odkryta.webp
Warszawa Mokotów,al. Niepodległości,3,47,900000,19149,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-niepodleglosci-3-pokojowe-x4r7e9,https://s2.adresowa.pl/oi/56/3a/404304_e9f7_cover@2x-3-pokojowe-mieszkanie-warszawa-mokotow-al-niepodleglosci.webp
Warszawa Białołęka,ul. Erazma z Zakroczymia,2,50,729000,14580,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-erazma-z-zakroczymia-2-pokojowe-n1o8l7,https://s2.adresowa.pl/oi/52/54/4042cc_54ff_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-erazma-z-zakroczymia.webp
Warszawa Mokotów,ul. Niegocińska 7,3,53,749000,14132,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-niegocinska-3-pokojowe-o0b2f3,https://s2.adresowa.pl/oi/5f/73/4042ac_54d2_cover@2x-3-pokojowe-mieszkanie-warszawa-mokotow-ul-niegocinska.webp
Warszawa Białołęka,ul. Internetowa,2,41,580000,14146,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-internetowa-2-pokojowe-x5p6w2,https://s2.adresowa.pl/oi/46/5d/402032_48ed_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-internetowa.webp
Warszawa Białołęka,ul. Szumiących Traw,2,39,659000,16897,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-szumiacych-traw-2-pokojowe-l7k3p9,https://s2.adresowa.pl/oi/6d/5e/402030_68d4_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-szumiacych-traw.webp
Warszawa Skorosze,ul. Dzieci Warszawy,3,80,1250000,15625,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-skorosze-ul-dzieci-warszawy-3-pokojowe-o5n4m7,https://s2.adresowa.pl/oi/78/15/40427c_c893_cover@2x-3-pokojowe-mieszkanie-warszawa-skorosze-ul-dzieci-warszawy.webp
Warszawa Ursynów,ul. Polki 5,4,85,1695000,19941,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-polki-4-pokojowe-l6w6x5,https://s2.adresowa.pl/oi/29/3b/4040f0_c8c5_cover@2x-4-pokojowe-mieszkanie-warszawa-ursynow-ul-polki.webp
Warszawa Bielany,ul. Leopolda Staffa,2,35,800000,22857,bez pośredników,,31,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-leopolda-staffa-2-pokojowe-x1s7j1,https://s2.adresowa.pl/oi/5b/2f/4040a8_b45f_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-leopolda-staffa.webp
Warszawa Białołęka,ul. Kartograficzna,3,53,819999,15472,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kartograficzna-3-pokojowe-a4i5l6,https://s2.adresowa.pl/oi/63/6c/40202c_4e6a_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-kartograficzna.webp
Warszawa Mokotów,ul. Anny Radziwiłł,1,31,950000,30645,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-anny-radziwill-1-pokoj-x6f6p7,https://s2.adresowa.pl/oi/36/57/40202a_370a_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-anny-radziwill.webp
Warszawa Białołęka,ul. Aluzyjna,2,50,650000,13000,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-aluzyjna-2-pokojowe-m7i4n4,https://s2.adresowa.pl/oi/5d/4e/404066_8661_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-aluzyjna.webp
Warszawa,Wola,2,50,883750,17675,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-2-pokojowe-50-m2-r2d4e7,https://s2.adresowa.pl/oi/55/53/403f3a_99e8_cover@2x-2-pokojowe-mieszkanie-warszawa-wola.webp
Warszawa Wilanów,ul. Bruzdowa,4,101,1990000,19703,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-bruzdowa-4-pokojowe-f3h2b6,https://s2.adresowa.pl/oi/6b/34/403eae_43b3_cover@2x-4-pokojowe-mieszkanie-warszawa-wilanow-ul-bruzdowa.webp
Warszawa Śródmieście,ul. Grzybowska 6,2,28,635000,22679,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-grzybowska-2-pokojowe-d8u5x4,https://s2.adresowa.pl/oi/6e/25/401ff2_9239_cover@2x-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-grzybowska.webp
Warszawa Ursynów,al. Komisji Edukacji Narodowej,2,47,999000,21255,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-al-komisji-edukacji-narodowej-2-pokojowe-e9k8w7,https://s2.adresowa.pl/oi/4e/62/401fe6_353d_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-al-komisji-edukacji-narodowej.webp
Warszawa,Ursus,2,39,740000,18974,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-warszawa-ursus-2-pokojowe-39-m2-i6g7x5,https://s2.adresowa.pl/oi/6e/7e/403efc_9d2e_cover@2x-2-pokojowe-mieszkanie-warszawa-ursus.webp
Warszawa Mokotów,ul. Czerniakowska,1,19,529000,27842,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerniakowska-1-pokoj-h0u7c0,https://s2.adresowa.pl/oi/70/1f/403eaa_fba9_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-czerniakowska.webp
Warszawa Bemowo,ul. Bolkowska,2,38,630000,16579,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-bolkowska-2-pokojowe-z6w8l7,https://s2.adresowa.pl/oi/27/32/403e88_9c5b_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo-ul-bolkowska.webp
Warszawa Ursynów,ul. Meander,3,68,1200000,17647,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-meander-3-pokojowe-l5a8b1,https://s2.adresowa.pl/oi/1a/51/401f56_a196_cover@2x-3-pokojowe-mieszkanie-warszawa-ursynow-ul-meander.webp
Warszawa Bemowo,ul. Sternicza,2,46,750000,16304,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-sternicza-2-pokojowe-c8r9y6,https://s2.adresowa.pl/oi/61/65/401b8c_2a63_cover@2x-2-pokojowe-mieszkanie-warszawa-bemowo-ul-sternicza.webp
Warszawa Wola,ul. Płocka,3,57,1170000,20526,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-plocka-3-pokojowe-b9j4y3,https://s2.adresowa.pl/oi/2c/39/403df4_46df_cover@2x-3-pokojowe-mieszkanie-warszawa-wola-ul-plocka.webp
Warszawa Białołęka,ul. Gioacchino Rossiniego,3,72,1149000,15958,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-gioacchino-rossiniego-3-pokojowe-u4w1e4,https://s2.adresowa.pl/oi/65/79/403ca2_3101_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-gioacchino-rossiniego.webp
Warszawa Ursynów,al. Komisji Edukacji Narodowej,2,55,1190000,21636,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-al-komisji-edukacji-narodowej-2-pokojowe-a0k0p5,https://s2.adresowa.pl/oi/7a/68/403c92_da89_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-al-komisji-edukacji-narodowej.webp
Warszawa Śródmieście,ul. Okólnik,3,130,8000000,61538,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-okolnik-3-pokojowe-z1j6g8,https://s2.adresowa.pl/oi/76/51/401a20_f9f4_cover@2x-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-okolnik.webp
Warszawa Białołęka,ul. Skarbka z Gór,3,53,729000,13755,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-3-pokojowe-h0w1k6,https://s2.adresowa.pl/oi/53/76/401a0e_c481_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor.webp
Warszawa Praga-Północ,ul. Wileńska,1,29,504892,17410,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-wilenska-1-pokoj-v8c9p7,https://s2.adresowa.pl/oi/6d/68/403a90_e104_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-wilenska.webp
Warszawa Białołęka,ul. Głębocka,3,72,1020000,14167,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-glebocka-3-pokojowe-q1c2h5,https://s2.adresowa.pl/oi/47/36/403a58_c6e3_cover@2x-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-glebocka.webp
Warszawa Białołęka,ul. Odkryta,2,50,720000,14400,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-odkryta-2-pokojowe-e3t7x5,https://s2.adresowa.pl/oi/49/59/4039f6_5ae5_cover@2x-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-odkryta.webp
Warszawa Saska Kępa,ul. Międzynarodowa,2,39,690000,17692,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-ul-miedzynarodowa-2-pokojowe-o0w9a1,https://s2.adresowa.pl/oi/60/43/4018b6_4f8d_cover@2x-2-pokojowe-mieszkanie-warszawa-saska-kepa-ul-miedzynarodowa.webp
Warszawa Mokotów,ul. Artura Malawskiego,1,27,469999,17407,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-artura-malawskiego-1-pokoj-n6v4s3,https://s2.adresowa.pl/oi/1a/2a/401842_e742_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-artura-malawskiego.webp
Warszawa Wola,ul. Karolkowa,2,41,825000,20122,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-karolkowa-2-pokojowe-o8z1r9,https://s2.adresowa.pl/oi/49/6c/403820_7429_cover@2x-2-pokojowe-mieszkanie-warszawa-wola-ul-karolkowa.webp
Warszawa Mokotów,ul. Puławska,1,35,620000,17714,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-pulawska-1-pokoj-y2m5x4,https://s2.adresowa.pl/oi/20/7c/40373a_4bbf_cover@2x-1-pokojowe-mieszkanie-warszawa-mokotow-ul-pulawska.webp
Warszawa Tarchomin,ul. Modlińska,3,66,1299000,19682,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-modlinska-3-pokojowe-a0k7g8,https://s2.adresowa.pl/oi/4f/68/4036b0_7746_cover@2x-3-pokojowe-mieszkanie-warszawa-tarchomin-ul-modlinska.webp
Warszawa Grochów,ul. Przeworska,3,58,1049000,18086,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-warszawa-grochow-ul-przeworska-3-pokojowe-u4a6w7,https://s2.adresowa.pl/oi/34/5e/40178a_91c9_cover@2x-3-pokojowe-mieszkanie-warszawa-grochow-ul-przeworska.webp
Warszawa Włochy,ul. Budki Szczęśliwickie,3,61,1400000,22951,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-budki-szczesliwickie-3-pokojowe-e0z4t3,https://s2.adresowa.pl/oi/3d/65/401714_e15f_cover@2x-3-pokojowe-mieszkanie-warszawa-wlochy-ul-budki-szczesliwickie.webp
Warszawa Służew,ul. Śniardwy,2,32,569000,17781,bez pośredników,,24,https://adresowo.pl/o/mieszkanie-warszawa-sluzew-ul-sniardwy-2-pokojowe-q0c2g2,https://s2.adresowa.pl/oi/6b/1e/4036ae_fe79_cover@2x-2-pokojowe-mieszkanie-warszawa-sluzew-ul-sniardwy.webp
Warszawa Bródno,ul. Malborska,2,64,1150000,17969,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-malborska-2-pokojowe-o5h0i3,https://s2.adresowa.pl/oi/3c/74/4035a4_5921_cover@2x-2-pokojowe-mieszkanie-warszawa-brodno-ul-malborska.webp
Warszawa Ursynów,ul. Alternatywy 4,2,57,999000,17526,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-alternatywy-2-pokojowe-p0d6v5,https://s2.adresowa.pl/oi/43/7e/40354c_984f_cover@2x-2-pokojowe-mieszkanie-warszawa-ursynow-ul-alternatywy.webp
Warszawa,Mokotów,4,112,2780000,24821,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-4-pokojowe-112-m2-t3i1l4,https://s2.adresowa.pl/oi/38/35/401710_668b_cover@2x-4-pokojowe-mieszkanie-warszawa-mokotow.webp
Warszawa Bielany,ul. Encyklopedyczna 16A,2,48,759000,15812,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-encyklopedyczna-2-pokojowe-s7h9d7,https://s2.adresowa.pl/oi/26/4c/40170c_ef33_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-encyklopedyczna.webp
Warszawa Praga-Północ,ul. Stefana Starzyńskiego,1,29,565000,19483,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-stefana-starzynskiego-1-pokoj-g2n9y0,https://s2.adresowa.pl/oi/2b/2d/4034fe_cc12_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-stefana-starzynskiego.webp
Warszawa,ul. Rembielińska,3,53,635000,11981,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-ul-rembielinska-3-pokojowe-j7y5m2,https://s2.adresowa.pl/oi/44/73/403496_cdd9_cover@2x-3-pokojowe-mieszkanie-warszawa-ul-rembielinska.webp
Warszawa Mokotów,ul. Sielecka,2,57,1150000,20175,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-sielecka-2-pokojowe-h4v5n8,https://s2.adresowa.pl/oi/73/6d/40345e_3a14_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-sielecka.webp
Warszawa Mokotów,ul. Wiartel,2,37,739900,19997,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-wiartel-2-pokojowe-v9i5x5,https://s2.adresowa.pl/oi/56/37/401580_5642_cover@2x-2-pokojowe-mieszkanie-warszawa-mokotow-ul-wiartel.webp
Warszawa Mokotów,ul. Cybernetyki,4,80,1580000,19750,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-cybernetyki-4-pokojowe-x0d5r6,https://s2.adresowa.pl/oi/59/69/40144c_c552_cover@2x-4-pokojowe-mieszkanie-warszawa-mokotow-ul-cybernetyki.webp
Warszawa,Wola,2,44,1590000,36136,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-warszawa-wola-2-pokojowe-44-m2-w6q3f2,https://s2.adresowa.pl/oi/39/75/4033e0_2889_cover@2x-2-pokojowe-mieszkanie-warszawa-wola.webp
Warszawa Praga-Południe,al. Jerzego Waszyngtona,1,25,490000,19600,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-al-jerzego-waszyngtona-1-pokoj-w7t7y7,https://s2.adresowa.pl/oi/2d/47/4033ba_e342_cover@2x-1-pokojowe-mieszkanie-warszawa-praga-poludnie-al-jerzego-waszyngtona.webp
Warszawa Bielany,ul. Stefana Żeromskiego,2,44,1150000,26136,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-stefana-zeromskiego-2-pokojowe-l8e0d5,https://s2.adresowa.pl/oi/5c/2c/4033a4_e03a_cover@2x-2-pokojowe-mieszkanie-warszawa-bielany-ul-stefana-zeromskiego.webp
