locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Łódź Śródmieście,ul. Jana Kilińskiego,1,38,249000,6553,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-1-pokoj-k8x2q6,https://s2.adresowa.pl/oi/35/38/3cd9b2_6023_cover@2x-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.webp
Łódź Bałuty,ul. Boya-Żeleńskiego,2,37,320000,8649,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-boya-zelenskiego-2-pokojowe-e3n5f0,https://s2.adresowa.pl/oi/72/70/3cd9a0_d7b0_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-boya-zelenskiego.webp
Łódź Retkinia,ul. Józefa Babickiego 8,1,31,259500,8371,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-jozefa-babickiego-1-pokoj-c0s9w7,https://s2.adresowa.pl/oi/34/53/3c2c5a_66a5_cover@2x-1-pokojowe-mieszkanie-lodz-retkinia-ul-jozefa-babickiego.webp
Łódź Górna,ul. Kolumny,4,84,898360,10695,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kolumny-4-pokojowe-k8v9j8,https://s2.adresowa.pl/oi/23/78/3c24c6_3572_cover@2x-4-pokojowe-mieszkanie-lodz-gorna-ul-kolumny.webp
Łódź Śródmieście,ul. Piotrkowska,4,106,1099000,10368,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-4-pokojowe-o0u2a6,https://s2.adresowa.pl/oi/22/73/3cd8ec_8b50_cover@2x-4-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź Widzew,ul. Widzewska,2,44,576500,13102,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-widzewska-2-pokojowe-w1y0u0,https://s2.adresowa.pl/oi/44/61/3cd808_3a0f_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-widzewska.webp
Łódź,Karolew,2,53,485000,9151,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-karolew-2-pokojowe-53-m2-s1l6j2,https://s2.adresowa.pl/oi/5e/4e/3cd7f2_afa5_cover@2x-2-pokojowe-mieszkanie-lodz-karolew.webp
Łódź Górna,park im. Jana Kilińskiego,2,41,496500,12110,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-gorna-park-im-jana-kilinskiego-2-pokojowe-n1l6x7,https://s2.adresowa.pl/oi/37/5b/3c24c0_a9f5_cover@2x-2-pokojowe-mieszkanie-lodz-gorna-park-im-jana-kilinskiego.webp
Łódź,ul. Słowiańska,1,18,219000,12167,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-lodz-ul-slowianska-1-pokoj-e3n0z1,https://s2.adresowa.pl/oi/3f/45/3c2260_f889_cover@2x-1-pokojowe-mieszkanie-lodz-ul-slowianska.webp
Łódź,Śródmieście,3,93,1050000,11290,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-3-pokojowe-93-m2-q3c8g7,https://s2.adresowa.pl/oi/17/44/3cd666_bb13_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie.webp
Łódź Karolew,ul. Gwiazdowa,2,36,360000,10000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-karolew-ul-gwiazdowa-2-pokojowe-g8i0m6,https://s2.adresowa.pl/oi/4d/78/3cd5fc_78a6_cover@2x-2-pokojowe-mieszkanie-lodz-karolew-ul-gwiazdowa.webp
Łódź Stare Polesie,al. 1 Maja,3,45,590000,13111,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-al-1-maja-3-pokojowe-a3p8f3,https://s2.adresowa.pl/oi/5e/52/3cd4ac_3b29_cover@2x-3-pokojowe-mieszkanie-lodz-stare-polesie-al-1-maja.webp
Łódź Zarzew,ul. Karla Dedeciusa,2,37,299000,8081,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lodz-zarzew-ul-karla-dedeciusa-2-pokojowe-v2o7u4,https://s2.adresowa.pl/oi/65/47/3c1d72_dc0a_cover@2x-2-pokojowe-mieszkanie-lodz-zarzew-ul-karla-dedeciusa.webp
Łódź Dąbrowa,ul. Michała Bałuckiego,2,39,249000,6385,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-michala-baluckiego-2-pokojowe-c7r8d9,https://s2.adresowa.pl/oi/4f/72/3c1b82_ecf5_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-michala-baluckiego.webp
Łódź Widzew,ul. Jarosława Haśka,3,62,585000,9435,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jaroslawa-haska-3-pokojowe-i4o3c2,https://s2.adresowa.pl/oi/39/3b/3cd494_82b2_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-ul-jaroslawa-haska.webp
Łódź Widzew,al. marsz. Józefa Piłsudskiego,3,47,580000,12340,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego-3-pokojowe-k1d5e8,https://s2.adresowa.pl/oi/5b/4f/3cd464_287b_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego.webp
Łódź Śródmieście,ul. Jana Kilińskiego,2,28,195000,6964,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-2-pokojowe-t4s5b2,https://s2.adresowa.pl/oi/62/57/3cd2fa_48c8_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.webp
Łódź,"ul. mjr. Jana Piwnika ""Ponurego""",3,119,1199000,10076,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lodz-ul-mjr-jana-piwnika-ponurego-3-pokojowe-f7i2k6,https://s2.adresowa.pl/oi/5c/61/3c1b38_a134_cover@2x-3-pokojowe-mieszkanie-lodz-ul-mjr-jana-piwnika-ponurego-.webp
Łódź,ul. Świętojańska,2,40,449999,11250,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lodz-ul-swietojanska-2-pokojowe-w1r3c8,https://s2.adresowa.pl/oi/15/42/3c1b02_e6d4_cover@2x-2-pokojowe-mieszkanie-lodz-ul-swietojanska.webp
Łódź,Bałuty,1,28,260000,9286,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-lodz-baluty-1-pokoj-28-m2-j8n6q1,https://s2.adresowa.pl/oi/70/2a/3cd1e2_2b49_cover@2x-1-pokojowe-mieszkanie-lodz-baluty.webp
Łódź Lublinek,ul. Obywatelska,1,26,258117,9928,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-lodz-lublinek-ul-obywatelska-1-pokoj-p2y7a6,https://s2.adresowa.pl/oi/4b/12/3ccea4_9cc7_cover@2x-1-pokojowe-mieszkanie-lodz-lublinek-ul-obywatelska.webp
Łódź Stoki,ul. Rysy,3,67,774000,11552,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lodz-stoki-ul-rysy-3-pokojowe-j2k2r1,https://s2.adresowa.pl/oi/67/72/3ccdfc_a696_cover@2x-3-pokojowe-mieszkanie-lodz-stoki-ul-rysy.webp
Łódź,Górna,2,38,266000,7000,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-38-m2-m1z3a5,https://s2.adresowa.pl/oi/25/6c/3c14e6_f2ae_cover@2x-2-pokojowe-mieszkanie-lodz-gorna.webp
Łódź Retkinia,al. ks. kard. Stefana Wyszyńskiego,4,63,449000,7127,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-retkinia-al-ks-kard-stefana-wyszynskiego-4-pokojowe-a0q4m5,https://s2.adresowa.pl/oi/37/28/3c0e90_9c37_cover@2x-4-pokojowe-mieszkanie-lodz-retkinia-al-ks-kard-stefana-wyszynskiego.webp
Łódź Radogoszcz,ul. Motylowa,4,63,460000,7302,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-motylowa-4-pokojowe-u7e4k3,https://s2.adresowa.pl/oi/12/42/3ccd20_3742_cover@2x-4-pokojowe-mieszkanie-lodz-radogoszcz-ul-motylowa.webp
Łódź Górna,ul. Walerego Wróblewskiego,1,27,327000,12111,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-walerego-wroblewskiego-1-pokoj-h1w4b3,https://s2.adresowa.pl/oi/10/67/3ccb9a_768d_cover@2x-1-pokojowe-mieszkanie-lodz-gorna-ul-walerego-wroblewskiego.webp
Łódź Retkinia,ul. Olimpijska,3,57,530000,9298,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-olimpijska-3-pokojowe-r4q4n5,https://s2.adresowa.pl/oi/75/40/3ccb90_7c3f_cover@2x-3-pokojowe-mieszkanie-lodz-retkinia-ul-olimpijska.webp
Łódź Koziny,ul. Marcina Kasprzaka 5,4,95,839000,8832,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-marcina-kasprzaka-4-pokojowe-k0c3r5,https://s2.adresowa.pl/oi/1e/6d/3c0b56_8d9e_cover@2x-4-pokojowe-mieszkanie-lodz-koziny-ul-marcina-kasprzaka.webp
Łódź,ul. Rąbieńska,4,91,850000,9341,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-ul-rabienska-4-pokojowe-b7t3m7,https://s2.adresowa.pl/oi/46/71/3c0af6_62bc_cover@2x-4-pokojowe-mieszkanie-lodz-ul-rabienska.webp
Łódź Bałuty,ul. Jana Kochanowskiego,2,43,320000,7442,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-jana-kochanowskiego-2-pokojowe-n0q7c4,https://s2.adresowa.pl/oi/48/69/3ccaf4_60a9_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-jana-kochanowskiego.webp
Łódź Bałuty,ul. św. Teresy od Dzieciątka Jezus,3,63,820000,13016,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-sw-teresy-od-dzieciatka-jezus-3-pokojowe-w3k2y2,https://s2.adresowa.pl/oi/31/1c/3ccac4_3b19_cover@2x-3-pokojowe-mieszkanie-lodz-baluty-ul-sw-teresy-od-dzieciatka-jezus.webp
Łódź Teofilów,ul. Tomasza Judyma,2,38,325000,8553,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-tomasza-judyma-2-pokojowe-h9p9s3,https://s2.adresowa.pl/oi/77/2e/3cc89a_fcfa_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-tomasza-judyma.webp
Łódź Teofilów,ul. Aleksandrowska,2,45,315000,7000,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-aleksandrowska-2-pokojowe-l0d3s4,https://s2.adresowa.pl/oi/11/75/3c05a8_88ca_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-aleksandrowska.webp
Łódź Teofilów,ul. Łanowa,3,46,395000,8587,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lanowa-3-pokojowe-o0l8q9,https://s2.adresowa.pl/oi/4c/75/3bf8fe_4925_cover@2x-3-pokojowe-mieszkanie-lodz-teofilow-ul-lanowa.webp
Łódź,Karolew,2,43,350000,8140,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-karolew-2-pokojowe-43-m2-d4z2l8,https://s2.adresowa.pl/oi/23/73/3cc890_4b83_cover@2x-2-pokojowe-mieszkanie-lodz-karolew.webp
Łódź Retkinia,ul. Hufcowa,2,42,388000,9238,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-hufcowa-2-pokojowe-j4x5h0,https://s2.adresowa.pl/oi/4e/56/3cc77a_e995_cover@2x-2-pokojowe-mieszkanie-lodz-retkinia-ul-hufcowa.webp
Łódź Śródmieście,ul. Tylna,2,37,485000,13108,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tylna-2-pokojowe-g7d2t0,https://s2.adresowa.pl/oi/2d/76/3cc81e_de89_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-tylna.webp
Łódź Zarzew,ul. Tatrzańska,3,52,429900,8267,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-lodz-zarzew-ul-tatrzanska-3-pokojowe-d6m6i2,https://s2.adresowa.pl/oi/76/26/3bf2da_83f1_cover@2x-3-pokojowe-mieszkanie-lodz-zarzew-ul-tatrzanska.webp
Łódź Doły,ul. Emilii Plater,2,45,415000,9222,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-doly-ul-emilii-plater-2-pokojowe-j9n9s2,https://s2.adresowa.pl/oi/5e/24/3be7c2_7b9b_cover@2x-2-pokojowe-mieszkanie-lodz-doly-ul-emilii-plater.webp
Łódź,Dąbrowa,3,57,520000,9123,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-3-pokojowe-57-m2-a2x9x0,https://s2.adresowa.pl/oi/30/23/3cc6b2_f873_cover@2x-3-pokojowe-mieszkanie-lodz-dabrowa.webp
Łódź Śródmieście,ul. Piotrkowska,3,64,590000,9219,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-d8m7v1,https://s2.adresowa.pl/oi/51/6b/3cc5f0_91ed_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź Śródmieście,ul. Piotrkowska,3,72,535000,7431,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-g4r1i9,https://s2.adresowa.pl/oi/77/57/3cc5ee_49f0_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź,al. 1 Maja,1,26,335000,12885,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lodz-al-1-maja-1-pokoj-c2t5p4,https://s2.adresowa.pl/oi/66/25/3bd71a_926c_cover@2x-1-pokojowe-mieszkanie-lodz-al-1-maja.webp
Łódź Rokicie,ul. Piękna 72,2,38,333000,8763,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lodz-rokicie-ul-piekna-2-pokojowe-a6z2x1,https://s2.adresowa.pl/oi/12/55/3bd1d4_72f6_cover@2x-2-pokojowe-mieszkanie-lodz-rokicie-ul-piekna.webp
Łódź,Śródmieście,3,58,770000,13276,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-3-pokojowe-58-m2-p4h0j1,https://s2.adresowa.pl/oi/66/1f/3cc530_ac67_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie.webp
Łódź Stare Górki,rynek Stary Rynek,2,38,409000,10763,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-stare-gorki-rynek-stary-rynek-2-pokojowe-r3j1c9,https://s2.adresowa.pl/oi/73/62/3cc4d4_51be_cover@2x-2-pokojowe-mieszkanie-lodz-stare-gorki-rynek-stary-rynek.webp
Łódź Górna,ul. Józefa Chełmońskiego,2,43,360000,8372,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-jozefa-chelmonskiego-2-pokojowe-h7t2m0,https://s2.adresowa.pl/oi/7e/13/3cc45e_ea84_cover@2x-2-pokojowe-mieszkanie-lodz-gorna-ul-jozefa-chelmonskiego.webp
Łódź Bałuty,ul. Romanowska,3,76,628360,8268,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-romanowska-3-pokojowe-t6h3v7,https://s2.adresowa.pl/oi/1b/5a/3bce56_a66f_cover@2x-3-pokojowe-mieszkanie-lodz-baluty-ul-romanowska.webp
Łódź,pl. Pokoju,2,54,349000,6463,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lodz-pl-pokoju-2-pokojowe-k9e9a4,https://s2.adresowa.pl/oi/1d/47/3bcb62_475a_cover@2x-2-pokojowe-mieszkanie-lodz-pl-pokoju.webp
Łódź Bałuty,ul. Żabia,3,70,499000,7129,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zabia-3-pokojowe-v3n1p4,https://s2.adresowa.pl/oi/4d/5d/3cbf6a_da51_cover@2x-3-pokojowe-mieszkanie-lodz-baluty-ul-zabia.webp
Łódź Bałuty,ul. Lniana,2,37,360000,9730,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lniana-2-pokojowe-q5u0g5,https://s2.adresowa.pl/oi/25/74/3cbf06_6e49_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-lniana.webp
Łódź Górna,ul. Wołowa,2,42,609000,14500,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-wolowa-2-pokojowe-k2q9p6,https://s2.adresowa.pl/oi/4c/3d/3cbed4_f540_cover@2x-2-pokojowe-mieszkanie-lodz-gorna-ul-wolowa.webp
Łódź,ul. Juliusza Jurczyńskiego,2,62,540000,8710,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-lodz-ul-juliusza-jurczynskiego-2-pokojowe-y7h2j5,https://s2.adresowa.pl/oi/19/43/3bcaa4_8cd8_cover@2x-2-pokojowe-mieszkanie-lodz-ul-juliusza-jurczynskiego.webp
Łódź Teofilów,ul. Aleksandrowska,4,80,735000,9188,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-aleksandrowska-4-pokojowe-q9x0n1,https://s2.adresowa.pl/oi/71/79/3bca50_bc8c_cover@2x-4-pokojowe-mieszkanie-lodz-teofilow-ul-aleksandrowska.webp
Łódź,Bałuty,3,47,437300,9304,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-3-pokojowe-47-m2-t1y2g1,https://s2.adresowa.pl/oi/6f/65/3cbe7c_79ae_cover@2x-3-pokojowe-mieszkanie-lodz-baluty.webp
Łódź Śródmieście,ul. Nawrot,4,79,689000,8722,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-4-pokojowe-k0z7g0,https://s2.adresowa.pl/oi/1f/2e/3cbd90_8573_cover@2x-4-pokojowe-mieszkanie-lodz-srodmiescie-ul-nawrot.webp
Łódź Bałuty,ul. Obornicka,2,37,245000,6622,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-obornicka-2-pokojowe-o2e9c2,https://s2.adresowa.pl/oi/25/5e/3cbd82_2e67_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-obornicka.webp
Łódź Julianów,ul. gen. Józefa Bema,3,86,849999,9884,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-gen-jozefa-bema-3-pokojowe-z7h5g2,https://s2.adresowa.pl/oi/52/36/3bc6d2_6170_cover@2x-3-pokojowe-mieszkanie-lodz-julianow-ul-gen-jozefa-bema.webp
Łódź Chojny,ul. Łączna 38,2,43,343000,7977,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-laczna-2-pokojowe-u7b4v3,https://s2.adresowa.pl/oi/32/69/3bc108_af46_cover@2x-2-pokojowe-mieszkanie-lodz-chojny-ul-laczna.webp
Łódź Teofilów,ul. Wici,2,36,250000,6944,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-wici-2-pokojowe-y3o5r6,https://s2.adresowa.pl/oi/58/4f/3cb600_6cf8_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-wici.webp
Łódź,Górna,3,63,412000,6540,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-3-pokojowe-63-m2-r6x5z7,https://s2.adresowa.pl/oi/15/77/3cbd5a_2f9e_cover@2x-3-pokojowe-mieszkanie-lodz-gorna.webp
Łódź Bałuty,ul. Rojna,1,28,215000,7679,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rojna-1-pokoj-y9y0b1,https://s2.adresowa.pl/oi/4f/71/3cbc2a_5916_cover@2x-1-pokojowe-mieszkanie-lodz-baluty-ul-rojna.webp
Łódź,,4,83,663000,7988,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-4-pokojowe-83-m2-d7n1g5,https://s2.adresowa.pl/oi/1b/75/3bc0de_c38f_cover@2x-4-pokojowe-mieszkanie-lodz.webp
Łódź,ul. Krzemieniecka,2,37,295000,7973,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-lodz-ul-krzemieniecka-2-pokojowe-o1o6n9,https://s2.adresowa.pl/oi/3f/51/3bc0ae_52ec_cover@2x-2-pokojowe-mieszkanie-lodz-ul-krzemieniecka.webp
Łódź Radogoszcz,ul. Pstrągowa,4,74,649000,8770,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-pstragowa-4-pokojowe-p4z9z0,https://s2.adresowa.pl/oi/65/63/3d4c3e_d830_cover@2x-4-pokojowe-mieszkanie-lodz-radogoszcz-ul-pstragowa.webp
Łódź Teofilów,ul. Łanowa,2,44,306000,6955,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lanowa-2-pokojowe-w3v9e0,https://s2.adresowa.pl/oi/3d/5d/3cbbb2_b5f8_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-lanowa.webp
Łódź,Stoki,4,67,370000,5522,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-stoki-4-pokojowe-67-m2-s0f0z8,https://s2.adresowa.pl/oi/42/43/3cb98a_374d_cover@2x-4-pokojowe-mieszkanie-lodz-stoki.webp
Łódź Dąbrowa,ul. Władysława Umińskiego,2,40,519000,12975,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wladyslawa-uminskiego-2-pokojowe-k2f0s4,https://s2.adresowa.pl/oi/3f/27/3cb848_3e00_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-wladyslawa-uminskiego.webp
Łódź,ul. Hipoteczna,3,70,674500,9636,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-lodz-ul-hipoteczna-3-pokojowe-n3a7f4,https://s2.adresowa.pl/oi/19/62/3bbc52_b52f_cover@2x-3-pokojowe-mieszkanie-lodz-ul-hipoteczna.webp
Łódź,park im. Stanisława Staszica,1,40,300000,7500,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-park-im-stanislawa-staszica-1-pokoj-z3p2k1,https://s2.adresowa.pl/oi/60/7b/3bbade_ebde_cover@2x-1-pokojowe-mieszkanie-lodz-park-im-stanislawa-staszica.webp
Łódź Chojny,ul. Sąsiedzka,2,83,989000,11916,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-sasiedzka-2-pokojowe-d5m7p2,https://s2.adresowa.pl/oi/7b/15/3cb81e_9ccd_cover@2x-2-pokojowe-mieszkanie-lodz-chojny-ul-sasiedzka.webp
Łódź Bałuty,ul. Urzędnicza,2,46,339000,7370,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-urzednicza-2-pokojowe-h7l9i6,https://s2.adresowa.pl/oi/3c/49/3cb7d0_f9d6_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-urzednicza.webp
Łódź Śródmieście,ul. Fabryczna,3,63,557000,8841,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-fabryczna-3-pokojowe-d4y8h5,https://s2.adresowa.pl/oi/6d/68/3cb5d6_d48f_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-fabryczna.webp
Łódź,ul. Piotrkowska 256A,1,30,330000,11000,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-ul-piotrkowska-1-pokoj-n8k5i7,https://s2.adresowa.pl/oi/75/49/3bba1a_4b57_cover@2x-1-pokojowe-mieszkanie-lodz-ul-piotrkowska.webp
Łódź Dąbrowa,ul. Poli Gojawiczyńskiej,2,45,317750,7061,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-poli-gojawiczynskiej-2-pokojowe-r6w2p9,https://s2.adresowa.pl/oi/41/4a/3ba2ae_8890_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-poli-gojawiczynskiej.webp
Łódź Radogoszcz,ul. Nastrojowa,3,64,576000,9000,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-nastrojowa-3-pokojowe-r0x7o0,https://s2.adresowa.pl/oi/44/30/3cb5b6_c702_cover@2x-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-nastrojowa.webp
Łódź Śródmieście,ul. płk. dr. Stanisława Więckowskiego,3,139,1181500,8500,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-plk-dr-stanislawa-wieckowskiego-3-pokojowe-k8z7y2,https://s2.adresowa.pl/oi/2c/37/3cb5aa_a3d2_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-plk-dr-stanislawa-wieckowskiego.webp
Łódź Żubardź,ul. Lutomierska,2,43,315000,7326,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-lutomierska-2-pokojowe-d4k8u5,https://s2.adresowa.pl/oi/1f/3a/3cb590_6762_cover@2x-2-pokojowe-mieszkanie-lodz-zubardz-ul-lutomierska.webp
Łódź,rynek Stary Rynek,2,47,369000,7851,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-lodz-rynek-stary-rynek-2-pokojowe-v5f4u3,https://s2.adresowa.pl/oi/4a/44/3b9cb4_60b7_cover@2x-2-pokojowe-mieszkanie-lodz-rynek-stary-rynek.webp
Łódź,ul. Tatrzańska 65,2,39,384000,9846,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lodz-ul-tatrzanska-2-pokojowe-d3a6r7,https://s2.adresowa.pl/oi/2d/57/3b89d8_bd3e_cover@2x-2-pokojowe-mieszkanie-lodz-ul-tatrzanska.webp
Łódź Polesie,ul. Legionów,2,55,434500,7900,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-legionow-2-pokojowe-b6o7c6,https://s2.adresowa.pl/oi/36/1d/3cb580_e6a6_cover@2x-2-pokojowe-mieszkanie-lodz-polesie-ul-legionow.webp
Łódź Górna,ul. Gabrieli Zapolskiej,3,56,430000,7679,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-gabrieli-zapolskiej-3-pokojowe-h7o3h7,https://s2.adresowa.pl/oi/50/28/3cb56c_951d_cover@2x-3-pokojowe-mieszkanie-lodz-gorna-ul-gabrieli-zapolskiej.webp
Łódź,Stoki,3,64,480000,7500,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-lodz-stoki-3-pokojowe-64-m2-i0d6g0,https://s2.adresowa.pl/oi/2c/38/3cb4d8_8fd2_cover@2x-3-pokojowe-mieszkanie-lodz-stoki.webp
Łódź Śródmieście,ul. Gdańska,2,38,299000,7868,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-2-pokojowe-q5d2w5,https://s2.adresowa.pl/oi/58/1e/3b8194_e52a_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-gdanska.webp
