locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa Praga-Północ,ul. Jagiellońska,3,57,1099999,19414,Bez pośredników,6 dni temu,20,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-jagiellonska-3-pokojowe-p8n3m0,https://s2.adresowa.pl/oi/4d/1f/3a0b42_6623_cover-3-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-jagiellonska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Praga-Południe,ul. Igańska,3,63,890000,14127,Bez pośredników,6 dni temu,15,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-iganska-3-pokojowe-y3t2p4,https://s2.adresowa.pl/oi/21/18/3a0a9c_94ee_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-iganska.jpg
Warszawa Ochota,ul. Wacława Sierpińskiego,2,41,643250,15689,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-waclawa-sierpinskiego-2-pokojowe-y7e7h9,https://s2.adresowa.pl/oi/4c/11/39f3e6_7129_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-waclawa-sierpinskiego.jpg
Warszawa Ochota,ul. Grójecka,2,40,632000,15980,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-2-pokojowe-z4r3h1,https://s2.adresowa.pl/oi/32/2e/39f182_7b6c_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-grojecka.jpg
Warszawa Praga-Południe,,1,32,575000,17969,Bez pośredników,6 dni temu,6,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-1-pokoj-32-m2-w4y3r9,https://s2.adresowa.pl/oi/65/3e/3a0a7a_3669_cover-1-pokojowe-mieszkanie-warszawa-praga-poludnie.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Praga-Południe,ul. Ostrobramska,2,49,700000,14286,Bez pośredników,6 dni temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-ostrobramska-2-pokojowe-d3s5y5,https://s2.adresowa.pl/oi/24/7f/3a0a34_6c3c_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-ostrobramska.jpg
Warszawa Bemowo,,3,56,719000,12932,Bez pośredników,6 dni temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-3-pokojowe-55-m2-p5h9u5,https://s2.adresowa.pl/oi/3a/43/3a0a36_fb7b_cover-3-pokojowe-mieszkanie-warszawa-bemowo.jpg
Warszawa Białołęka,ul. Gioacchino Rossiniego,3,56,626000,11193,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-gioacchino-rossiniego-3-pokojowe-u8w4g4,https://s2.adresowa.pl/oi/11/58/39f17a_6293_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-gioacchino-rossiniego.jpg
Warszawa Wawer,ul. Hafciarska,3,60,1220000,20256,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-hafciarska-3-pokojowe-s7b8l9,https://s2.adresowa.pl/oi/66/7f/39f174_764c_cover-3-pokojowe-mieszkanie-warszawa-wawer-ul-hafciarska.jpg
Warszawa Śródmieście,ul. Przechodnia,2,27,621000,23000,Bez pośredników,6 dni temu,7,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-przechodnia-2-pokojowe-d7w3m9,https://s2.adresowa.pl/oi/2c/23/3a09ba_9979_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-przechodnia.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Muranów,,2,30,760000,25333,Bez pośredników,6 dni temu,7,https://adresowo.pl/o/mieszkanie-warszawa-muranow-2-pokojowe-30-m2-t0v3k0,https://s2.adresowa.pl/oi/22/23/3a098c_7d3e_cover-2-pokojowe-mieszkanie-warszawa-muranow.jpg
Warszawa Praga-Południe,ul. Jana Nowaka-Jeziorańskiego,2,57,1182850,20752,Bez pośredników,6 dni temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego-2-pokojowe-p3w4l4,https://s2.adresowa.pl/oi/49/13/3a08e6_5749_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego.jpg
Warszawa Śródmieście,ul. Podwale,2,41,999000,24189,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-podwale-2-pokojowe-w3y2o1,https://s2.adresowa.pl/oi/6d/41/39f162_aba3_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-podwale.jpg
Warszawa Ochota,ul. Włodarzewska,4,165,2499000,15145,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wlodarzewska-4-pokojowe-q7v0a0,https://s2.adresowa.pl/oi/65/65/39f164_7a5b_cover-4-pokojowe-mieszkanie-warszawa-ochota-ul-wlodarzewska.jpg
Warszawa Olszynka Grochowska,,4,78,1287000,16500,Bez pośredników,6 dni temu,20,https://adresowo.pl/o/mieszkanie-warszawa-olszynka-grochowska-4-pokojowe-78-m2-m2k1a9,https://s2.adresowa.pl/oi/3e/39/3a0886_403e_cover-4-pokojowe-mieszkanie-warszawa-olszynka-grochowska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Bemowo,,4,62,930000,15000,Bez pośredników,6 dni temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-4-pokojowe-62-m2-k6s4s0,https://s2.adresowa.pl/oi/42/39/3a0846_99d0_cover-4-pokojowe-mieszkanie-warszawa-bemowo.jpg
Warszawa Włochy,ul. Fasolowa,3,59,899000,15263,Bez pośredników,6 dni temu,12,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-fasolowa-3-pokojowe-p9m6g1,https://s2.adresowa.pl/oi/49/42/3a082a_def8_cover-3-pokojowe-mieszkanie-warszawa-wlochy-ul-fasolowa.jpg
Warszawa Śródmieście,rynek Nowego Miasta,2,43,1149000,26616,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-rynek-nowego-miasta-2-pokojowe-e1b7i8,https://s2.adresowa.pl/oi/6f/45/39f08c_6d77_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-rynek-nowego-miasta.jpg
Warszawa Mokotów,ul. Giordana Bruna,5,192,6452544,33600,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-giordana-bruna-5-pokojowe-t2u5d2,https://s2.adresowa.pl/oi/6e/13/39f062_5109_cover-5-pokojowe-mieszkanie-warszawa-mokotow-ul-giordana-bruna.jpg
Warszawa Mokotów,ul. Obrzeżna,2,59,1295000,21949,Bez pośredników,6 dni temu,18,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-obrzezna-2-pokojowe-s0q3d2,https://s2.adresowa.pl/oi/3e/28/3a080a_e447_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-obrzezna.jpg
Warszawa Wola,ul. Srebrna,2,37,1150000,31421,Bez pośredników,6 dni temu,10,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-srebrna-2-pokojowe-u7q5g0,https://s2.adresowa.pl/oi/63/7e/3a07f2_a6e9_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-srebrna.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Bielany,ul. Kiełpińska,2,37,530000,14469,Bez pośredników,6 dni temu,10,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-kielpinska-2-pokojowe-h3w6j0,https://s2.adresowa.pl/oi/4c/21/3a07f0_fc0a_cover-2-pokojowe-mieszkanie-warszawa-bielany-ul-kielpinska.jpg
Warszawa Bemowo,ul. mjr. Henryka Sucharskiego,2,42,680000,16190,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-mjr-henryka-sucharskiego-2-pokojowe-w3n2n8,https://s2.adresowa.pl/oi/6e/16/39f050_3822_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-mjr-henryka-sucharskiego.jpg
Warszawa Bemowo,ul. Szeligowska,4,86,1490000,17237,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-szeligowska-4-pokojowe-e1l3t9,https://s2.adresowa.pl/oi/61/72/39ed1e_2bb7_cover-4-pokojowe-mieszkanie-warszawa-bemowo-ul-szeligowska.jpg
Warszawa Praga-Południe,ul. Ostrobramska,3,70,860000,12356,Bez pośredników,6 dni temu,14,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-ostrobramska-3-pokojowe-m9l0i8,https://s2.adresowa.pl/oi/15/66/3a0758_7a4c_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-ostrobramska.jpg
Warszawa Ochota,ul. Winnicka,3,54,820000,15270,Bez pośredników,6 dni temu,3,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-winnicka-3-pokojowe-c1l1k6,https://s2.adresowa.pl/oi/6d/29/3a074c_46f2_cover-3-pokojowe-mieszkanie-warszawa-ochota-ul-winnicka.jpg
Warszawa Rembertów,ul. Suflerska,2,45,850000,18889,Bez pośredników,6 dni temu,9,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-ul-suflerska-2-pokojowe-h8e5m8,https://s2.adresowa.pl/oi/32/77/3a0750_5072_cover-2-pokojowe-mieszkanie-warszawa-rembertow-ul-suflerska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Warszawa Praga-Południe,ul. Afrykańska,2,30,565000,19153,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-afrykanska-2-pokojowe-p3t4d4,https://s2.adresowa.pl/oi/78/1c/39ed18_f10d_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-afrykanska.jpg
Warszawa Ursynów,ul. Wąwozowa,3,87,1500000,17329,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wawozowa-3-pokojowe-h3b3h7,https://s2.adresowa.pl/oi/45/68/39ed14_9df0_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-wawozowa.jpg
Warszawa Białołęka,ul. Głębocka,3,67,750000,11194,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-glebocka-3-pokojowe-n1g3j5,https://s2.adresowa.pl/oi/67/3d/3a069e_eef0_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-glebocka.jpg
Warszawa Tarchomin,ul. Nagodziców,2,47,699000,14872,Bez pośredników,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-nagodzicow-2-pokojowe-u6e7y6,https://s2.adresowa.pl/oi/6b/76/3a0686_e30b_cover-2-pokojowe-mieszkanie-warszawa-tarchomin-ul-nagodzicow.jpg
Warszawa Muranów,al. Jana Pawła II,2,64,1370000,21406,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-muranow-al-jana-pawla-ii-2-pokojowe-i0g2a5,https://s2.adresowa.pl/oi/75/6f/3a0618_860f_cover-2-pokojowe-mieszkanie-warszawa-muranow-al-jana-pawla-ii.jpg
Warszawa Białołęka,ul. Majolikowa,2,65,799000,12388,Oferta biura nieruchomości,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-majolikowa-2-pokojowe-j8g5d9,https://s2.adresowa.pl/oi/12/48/39ed16_882f_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-majolikowa.jpg
Warszawa Ursynów,ul. Kłobucka,2,51,1170000,22785,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-klobucka-2-pokojowe-q3x8t0,https://s2.adresowa.pl/oi/7b/5c/39ed12_e38e_cover-2-pokojowe-mieszkanie-warszawa-ursynow-ul-klobucka.jpg
Warszawa Wola,ul. Jana Kazimierza,2,53,980000,18491,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jana-kazimierza-2-pokojowe-d2m5w0,https://s2.adresowa.pl/oi/22/4f/3a0606_e530_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-jana-kazimierza.jpg
Warszawa Tarchomin,ul. Poetów,2,45,699000,15533,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-poetow-2-pokojowe-e8t1v8,https://s2.adresowa.pl/oi/56/5a/3a05cc_c698_cover-2-pokojowe-mieszkanie-warszawa-tarchomin-ul-poetow.jpg
Warszawa Praga-Południe,ul. Grenadierów,1,25,485000,19796,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-grenadierow-1-pokoj-t4i4r1,https://s2.adresowa.pl/oi/16/64/3a05ba_d605_cover-1-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-grenadierow.jpg
Warszawa Mokotów,ul. Nicejska,2,48,650000,13542,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-nicejska-2-pokojowe-z3m3q2,https://s2.adresowa.pl/oi/23/7d/39ed10_8070_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-nicejska.jpg
Warszawa Żoliborz,ul. Kaliny Jędrusik,2,75,2250000,30000,Oferta biura nieruchomości,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik-2-pokojowe-i2a1l3,https://s2.adresowa.pl/oi/1c/4c/39ecdc_2e04_cover-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-kaliny-jedrusik.jpg
Warszawa Praga-Północ,ul. Kamienna,1,25,450000,18000,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-kamienna-1-pokoj-s1z1z7,https://s2.adresowa.pl/oi/47/7e/3a0474_31d6_cover-1-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-kamienna.jpg
Warszawa Praga-Południe,ul. Afrykańska,3,48,850000,17708,Bez pośredników,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-afrykanska-3-pokojowe-l9v6s9,https://s2.adresowa.pl/oi/65/23/3a0128_9963_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-afrykanska.jpg
Warszawa Wawer,ul. Pod Brzozami,4,91,1390000,15208,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-pod-brzozami-4-pokojowe-w2m4s3,https://s2.adresowa.pl/oi/75/48/3a00c6_c9fe_cover-4-pokojowe-mieszkanie-warszawa-wawer-ul-pod-brzozami.jpg
Warszawa Bielany,ul. Lekka,2,38,809999,21600,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-lekka-2-pokojowe-u7b6v4,https://s2.adresowa.pl/oi/1c/7a/39ecd6_c86f_cover-2-pokojowe-mieszkanie-warszawa-bielany-ul-lekka.jpg
Warszawa Wawer,ul. Kościuszkowców,2,55,899000,16345,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-kosciuszkowcow-2-pokojowe-c6u6f7,https://s2.adresowa.pl/oi/1b/39/39ec4a_538f_cover-2-pokojowe-mieszkanie-warszawa-wawer-ul-kosciuszkowcow.jpg
Warszawa Tarchomin,ul. Odkryta,1,31,480000,15686,Bez pośredników,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-odkryta-1-pokoj-l9q5b2,https://s2.adresowa.pl/oi/21/63/3a00ae_34e3_cover-1-pokojowe-mieszkanie-warszawa-tarchomin-ul-odkryta.jpg
Warszawa Śródmieście,ul. Biała,2,50,1500000,30000,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-biala-2-pokojowe-j3f6t5,https://s2.adresowa.pl/oi/2f/68/3a009a_87b2_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-biala.jpg
Warszawa Wola,ul. Studzienna,5,94,1750000,18617,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-studzienna-5-pokojowe-a0b4t6,https://s2.adresowa.pl/oi/7e/4a/3a0080_c61d_cover-5-pokojowe-mieszkanie-warszawa-wola-ul-studzienna.jpg
Warszawa Bemowo,ul. gen. Meriana C. Coopera,3,66,1399000,21143,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-meriana-c-coopera-3-pokojowe-t8r1a1,https://s2.adresowa.pl/oi/37/73/39ec44_a9ca_cover-3-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-meriana-c-coopera.jpg
Warszawa Mokotów,ul. Ksawerów,3,50,639000,12780,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-ksawerow-3-pokojowe-w6x7s7,https://s2.adresowa.pl/oi/62/7b/39ec02_8e77_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-ksawerow.jpg
Warszawa Wilanów,ul. Księdza Prymasa Augusta Hlonda,3,69,1500000,21739,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-ksiedza-prymasa-augusta-hlonda-3-pokojowe-h3i6a0,https://s2.adresowa.pl/oi/45/53/3a007c_5b74_cover-3-pokojowe-mieszkanie-warszawa-wilanow-ul-ksiedza-prymasa-augusta-hlonda.jpg
Warszawa Okęcie,ul. Marcina Flisa,2,34,590000,17353,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-okecie-ul-marcina-flisa-2-pokojowe-c6d3v8,https://s2.adresowa.pl/oi/22/4c/3a0010_4a0d_cover-2-pokojowe-mieszkanie-warszawa-okecie-ul-marcina-flisa.jpg
Warszawa Wola,ul. Radziwie,4,75,1500000,20000,Bez pośredników,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-radziwie-4-pokojowe-c5x3b2,https://s2.adresowa.pl/oi/53/64/39ffac_d994_cover-4-pokojowe-mieszkanie-warszawa-wola-ul-radziwie.jpg
Warszawa Mokotów,ul. św. Bonifacego,3,56,890000,15893,Oferta biura nieruchomości,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-sw-bonifacego-3-pokojowe-e9u4p5,https://s2.adresowa.pl/oi/3f/44/39ebe8_4bc9_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-sw-bonifacego.jpg
Warszawa Mokotów,ul. Jana III Sobieskiego,3,55,924000,16898,Oferta biura nieruchomości,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jana-iii-sobieskiego-3-pokojowe-h8c9f6,https://s2.adresowa.pl/oi/37/6f/39e832_579f_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-jana-iii-sobieskiego.jpg
Warszawa Ursynów,ul. Stanisława Herbsta,1,31,550000,17742,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-stanislawa-herbsta-1-pokoj-p1b9k5,https://s2.adresowa.pl/oi/6e/6d/39ffa2_e44d_cover-1-pokojowe-mieszkanie-warszawa-ursynow-ul-stanislawa-herbsta.jpg
Warszawa Koło,ul. Antoniego Dobiszewskiego,1,35,590000,16857,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-kolo-ul-antoniego-dobiszewskiego-1-pokoj-w9s8i9,https://s2.adresowa.pl/oi/5d/55/39ff72_fb2b_cover-1-pokojowe-mieszkanie-warszawa-kolo-ul-antoniego-dobiszewskiego.jpg
Warszawa Rakowiec,ul. Gorlicka,1,27,605000,22407,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-rakowiec-ul-gorlicka-1-pokoj-i9d1w0,https://s2.adresowa.pl/oi/2c/2e/39ff5a_6dbe_cover-1-pokojowe-mieszkanie-warszawa-rakowiec-ul-gorlicka.jpg
Warszawa Praga-Południe,ul. Bliska,1,22,419620,19065,Oferta biura nieruchomości,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-bliska-1-pokoj-l1u4r4,https://s2.adresowa.pl/oi/77/18/39e74a_4530_cover-1-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-bliska.jpg
Warszawa Ursynów,ul. Edwarda Dembowskiego,2,65,970000,14923,Oferta biura nieruchomości,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-edwarda-dembowskiego-2-pokojowe-n0x7f5,https://s2.adresowa.pl/oi/13/76/39e6f2_5cad_cover-2-pokojowe-mieszkanie-warszawa-ursynow-ul-edwarda-dembowskiego.jpg
Warszawa Targówek,ul. Zamiejska,2,50,795000,15996,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-zamiejska-2-pokojowe-g3y3w9,https://s2.adresowa.pl/oi/45/4b/39ff44_b379_cover-2-pokojowe-mieszkanie-warszawa-targowek-ul-zamiejska.jpg
Warszawa Bielany,ul. Literacka,3,65,1195000,18385,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-literacka-3-pokojowe-k0m7c7,https://s2.adresowa.pl/oi/79/69/39feea_89a2_cover-3-pokojowe-mieszkanie-warszawa-bielany-ul-literacka.jpg
Warszawa Gocław,ul. Stanisława Rogalskiego,5,111,1150000,10360,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-goclaw-ul-stanislawa-rogalskiego-5-pokojowe-t3f7q5,https://s2.adresowa.pl/oi/7c/6f/39fede_f5f4_cover-5-pokojowe-mieszkanie-warszawa-goclaw-ul-stanislawa-rogalskiego.jpg
Warszawa Ursynów,ul. Lasek Brzozowy,4,70,1150000,16429,Oferta biura nieruchomości,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-lasek-brzozowy-4-pokojowe-n5q1v3,https://s2.adresowa.pl/oi/63/16/39e62a_5fcc_cover-4-pokojowe-mieszkanie-warszawa-ursynow-ul-lasek-brzozowy.jpg
Warszawa Targówek,ul. Toruńska,3,47,709000,15247,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-torunska-3-pokojowe-h3i9a6,https://s2.adresowa.pl/oi/69/61/39e628_aaa9_cover-3-pokojowe-mieszkanie-warszawa-targowek-ul-torunska.jpg
Warszawa Bielany,ul. Przy Agorze,2,38,700000,18421,Bez pośredników,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-przy-agorze-2-pokojowe-k4m9d8,https://s2.adresowa.pl/oi/55/1d/39fe56_4dc5_cover-2-pokojowe-mieszkanie-warszawa-bielany-ul-przy-agorze.jpg
Warszawa Grochów,,1,23,367900,15996,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-grochow-1-pokoj-23-m2-b1c1m1,https://s2.adresowa.pl/oi/39/1a/39fbf4_b848_cover-1-pokojowe-mieszkanie-warszawa-grochow.jpg
Warszawa Saska Kępa,al. Stanów Zjednoczonych,4,94,1598000,17000,Bez pośredników,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-al-stanow-zjednoczonych-4-pokojowe-u9b8y5,https://s2.adresowa.pl/oi/1d/72/39fbf0_7af4_cover-4-pokojowe-mieszkanie-warszawa-saska-kepa-al-stanow-zjednoczonych.jpg
Warszawa Wola,ul. Dzielna,2,38,1200000,31332,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-dzielna-2-pokojowe-h7z6m9,https://s2.adresowa.pl/oi/36/64/39e624_935e_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-dzielna.jpg
Warszawa Wilanów,ul. Jerzego Holzera,3,70,1335000,19044,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-jerzego-holzera-3-pokojowe-n7o5p7,https://s2.adresowa.pl/oi/24/7b/39e620_bd15_cover-3-pokojowe-mieszkanie-warszawa-wilanow-ul-jerzego-holzera.jpg
Warszawa Praga-Północ,ul. Szwedzka,3,60,1700000,28333,Bez pośredników,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-szwedzka-3-pokojowe-a3k2j2,https://s2.adresowa.pl/oi/3f/21/39fa66_46ab_cover-3-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-szwedzka.jpg
Warszawa Żoliborz,ul. gen. Józefa Zajączka,1,25,480000,19200,Bez pośredników,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-gen-jozefa-zajaczka-1-pokoj-t4u9v4,https://s2.adresowa.pl/oi/34/39/39f924_fb1f_cover-1-pokojowe-mieszkanie-warszawa-zoliborz-ul-gen-jozefa-zajaczka.jpg
Warszawa Praga-Południe,ul. Igańska,4,84,1085000,12978,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-iganska-4-pokojowe-o4f9p8,https://s2.adresowa.pl/oi/44/5f/39f9c2_9ee8_cover-4-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-iganska.jpg
Warszawa Bielany,ul. Wrzeciono,2,50,1150000,23000,Oferta biura nieruchomości,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-wrzeciono-2-pokojowe-u8b1s6,https://s2.adresowa.pl/oi/4e/42/39e5cc_33f4_cover-2-pokojowe-mieszkanie-warszawa-bielany-ul-wrzeciono.jpg
Warszawa Ursynów,ul. Pieskowa Skała,3,62,1550000,25000,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-pieskowa-skala-3-pokojowe-w2i2y1,https://s2.adresowa.pl/oi/3d/2e/39e5c4_92e5_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-pieskowa-skala.jpg
Warszawa Praga-Północ,ul. Białostocka,4,72,970000,13510,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-bialostocka-4-pokojowe-a9f9z4,https://s2.adresowa.pl/oi/7b/63/39f9c4_b0ca_cover-4-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-bialostocka.jpg
Warszawa Włochy,"ul. Batalionu AK ""Włochy""",2,54,800000,14815,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-batalionu-ak-wlochy-2-pokojowe-y1h3b6,https://s2.adresowa.pl/oi/53/74/39f9a4_a9d0_cover-2-pokojowe-mieszkanie-warszawa-wlochy-ul-batalionu-ak-wlochy-.jpg
