locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Katowice Koszutka,ul. Michała Grażyńskiego 13,2,41,330000,8049,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-katowice-koszutka-ul-michala-grazynskiego-2-pokojowe-x5a5o7,https://s2.adresowa.pl/oi/34/48/3f1df4_5571_cover@2x-2-pokojowe-mieszkanie-katowice-koszutka-ul-michala-grazynskiego.webp
Katowice,ul. Pogodna,2,48,290000,6042,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-ul-pogodna-2-pokojowe-k5d6d2,https://s2.adresowa.pl/oi/7f/6d/406658_4055_cover@2x-2-pokojowe-mieszkanie-katowice-ul-pogodna.webp
Katowice,Śródmieście,1,32,404125,12629,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-1-pokoj-32-m2-u9n0p4,https://s2.adresowa.pl/oi/79/5e/4065f4_d779_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie.webp
Katowice Wełnowiec,ul. Bytkowska,1,32,420000,13125,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-welnowiec-ul-bytkowska-1-pokoj-c9t1e7,https://s2.adresowa.pl/oi/35/1e/4062f0_be4d_cover@2x-1-pokojowe-mieszkanie-katowice-welnowiec-ul-bytkowska.webp
Katowice,ul. Juliusza Słowackiego,2,40,439999,11000,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-katowice-ul-juliusza-slowackiego-2-pokojowe-a5g7m3,https://s2.adresowa.pl/oi/69/29/3efbd4_aadb_cover@2x-2-pokojowe-mieszkanie-katowice-ul-juliusza-slowackiego.webp
Katowice Załęże,ul. Jana Wyplera,4,56,324000,5786,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-katowice-zaleze-ul-jana-wyplera-4-pokojowe-e0g7g4,https://s2.adresowa.pl/oi/57/2f/3efbd0_89b3_cover@2x-4-pokojowe-mieszkanie-katowice-zaleze-ul-jana-wyplera.webp
Katowice Śródmieście,ul. 18 Sierpnia,1,41,339000,8268,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-18-sierpnia-1-pokoj-t3p9t2,https://s2.adresowa.pl/oi/6e/2a/40627a_28b0_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-18-sierpnia.webp
Katowice os. Witosa,ul. Wincentego Witosa,2,48,385000,8021,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-os-witosa-ul-wincentego-witosa-2-pokojowe-t1i0k6,https://s2.adresowa.pl/oi/35/63/40616e_e6fc_cover@2x-2-pokojowe-mieszkanie-katowice-os-witosa-ul-wincentego-witosa.webp
Katowice Śródmieście,ul. 3 Maja,2,39,380000,9744,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-3-maja-2-pokojowe-t8t1r4,https://s2.adresowa.pl/oi/11/40/405cec_849a_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-3-maja.webp
Katowice Bogucice,ul. Katowicka,2,33,129000,3909,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-katowice-bogucice-ul-katowicka-2-pokojowe-h0u1l2,https://s2.adresowa.pl/oi/39/65/3efbc2_9411_cover@2x-2-pokojowe-mieszkanie-katowice-bogucice-ul-katowicka.webp
Katowice Piotrowice,ul. Północna 27,3,45,419000,9311,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-katowice-piotrowice-ul-polnocna-3-pokojowe-o2c0l2,https://s2.adresowa.pl/oi/43/6a/3ef846_61bd_cover@2x-3-pokojowe-mieszkanie-katowice-piotrowice-ul-polnocna.webp
Katowice Śródmieście,ul. Księcia Józefa Poniatowskiego,3,58,472000,8138,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-ksiecia-jozefa-poniatowskiego-3-pokojowe-o5o7k8,https://s2.adresowa.pl/oi/6f/42/4055da_a7a0_cover@2x-3-pokojowe-mieszkanie-katowice-srodmiescie-ul-ksiecia-jozefa-poniatowskiego.webp
Katowice Śródmieście,ul. Konstantego Damrota,1,26,399000,15346,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-konstantego-damrota-1-pokoj-l6w7w7,https://s2.adresowa.pl/oi/5b/43/4041de_2746_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-konstantego-damrota.webp
Katowice Kostuchna,ul. Jana Kściuczyka,1,25,209000,8360,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-kostuchna-ul-jana-ksciuczyka-1-pokoj-j0p0t5,https://s2.adresowa.pl/oi/4b/36/4052da_2bed_cover@2x-1-pokojowe-mieszkanie-katowice-kostuchna-ul-jana-ksciuczyka.webp
Katowice Załęże,ul. Gliwicka,1,36,139000,3861,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-katowice-zaleze-ul-gliwicka-1-pokoj-g8s9e5,https://s2.adresowa.pl/oi/56/40/3e906e_f97e_cover@2x-1-pokojowe-mieszkanie-katowice-zaleze-ul-gliwicka.webp
Katowice,ul. Zabrska 15,1,27,554000,20519,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-zabrska-1-pokoj-b4j9q7,https://s2.adresowa.pl/oi/65/23/3e8a1e_3ba3_cover@2x-1-pokojowe-mieszkanie-katowice-ul-zabrska.webp
Katowice Bogucice,ul. Sandomierska,2,49,449000,9163,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-katowice-bogucice-ul-sandomierska-2-pokojowe-k8t3s7,https://s2.adresowa.pl/oi/31/17/40517e_aad8_cover@2x-2-pokojowe-mieszkanie-katowice-bogucice-ul-sandomierska.webp
Katowice Śródmieście,ul. Przemysłowa,2,39,700000,17949,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-przemyslowa-2-pokojowe-x5x5i6,https://s2.adresowa.pl/oi/25/1c/405058_b4f5_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-przemyslowa.webp
Katowice Muchowiec,ul. gen. Władysława Sikorskiego,2,43,420000,9767,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-katowice-muchowiec-ul-gen-wladyslawa-sikorskiego-2-pokojowe-t6j8e3,https://s2.adresowa.pl/oi/73/48/404e58_7618_cover@2x-2-pokojowe-mieszkanie-katowice-muchowiec-ul-gen-wladyslawa-sikorskiego.webp
Katowice,ul. Zabrska 15,3,51,1022000,20039,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-katowice-ul-zabrska-3-pokojowe-g5l8v2,https://s2.adresowa.pl/oi/7b/63/3e89e6_d0e9_cover@2x-3-pokojowe-mieszkanie-katowice-ul-zabrska.webp
Katowice Panewniki,ul. Bałtycka,3,55,649000,11800,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-katowice-panewniki-ul-baltycka-3-pokojowe-o0b9m1,https://s2.adresowa.pl/oi/65/71/3e67ac_67d8_cover@2x-3-pokojowe-mieszkanie-katowice-panewniki-ul-baltycka.webp
Katowice Brynów,ul. Józefa Gallusa,2,38,320000,8421,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-jozefa-gallusa-2-pokojowe-u1y0q3,https://s2.adresowa.pl/oi/48/54/4048a4_5838_cover@2x-2-pokojowe-mieszkanie-katowice-brynow-ul-jozefa-gallusa.webp
Katowice Brynów,ul. Rzepakowa,2,44,635000,14432,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-rzepakowa-2-pokojowe-r2m0j1,https://s2.adresowa.pl/oi/7f/60/4041c2_614d_cover@2x-2-pokojowe-mieszkanie-katowice-brynow-ul-rzepakowa.webp
Katowice Kostuchna,ul. Zdzisława Hierowskiego,2,70,829000,11843,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-katowice-kostuchna-ul-zdzislawa-hierowskiego-2-pokojowe-w4g0c3,https://s2.adresowa.pl/oi/6c/6b/403ff8_5cfd_cover@2x-2-pokojowe-mieszkanie-katowice-kostuchna-ul-zdzislawa-hierowskiego.webp
Katowice Janów,ul. Zamkowa,3,45,309000,6867,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-katowice-janow-ul-zamkowa-3-pokojowe-e5c5q2,https://s2.adresowa.pl/oi/45/15/3e64a0_a14c_cover@2x-3-pokojowe-mieszkanie-katowice-janow-ul-zamkowa.webp
Katowice,,3,50,345000,6900,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-katowice-3-pokojowe-50-m2-h1n6r6,https://s2.adresowa.pl/oi/2b/30/3e3a54_8ad5_cover@2x-3-pokojowe-mieszkanie-katowice.webp
Katowice Giszowiec,ul. Karliczka,2,46,340000,7391,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-giszowiec-ul-karliczka-2-pokojowe-d9e0u3,https://s2.adresowa.pl/oi/7e/6a/403c14_9c7a_cover@2x-2-pokojowe-mieszkanie-katowice-giszowiec-ul-karliczka.webp
Katowice,Śródmieście,2,44,902000,20500,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-2-pokojowe-44-m2-g9i2e2,https://s2.adresowa.pl/oi/32/7e/403526_7ab4_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie.webp
Katowice os. Tysiąclecia,ul. Ułańska,1,39,370000,9487,bez pośredników,,23,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-ul-ulanska-1-pokoj-y5c2m5,https://s2.adresowa.pl/oi/10/71/403252_f833_cover@2x-1-pokojowe-mieszkanie-katowice-os-tysiaclecia-ul-ulanska.webp
Katowice,ul. Karoliny,2,31,381000,12290,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-karoliny-2-pokojowe-q3i1x4,https://s2.adresowa.pl/oi/6c/60/3ddd92_4e33_cover@2x-2-pokojowe-mieszkanie-katowice-ul-karoliny.webp
Katowice,ul. Cisowa,2,37,415000,11216,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-cisowa-2-pokojowe-g2u1v2,https://s2.adresowa.pl/oi/53/27/3ddd70_7328_cover@2x-2-pokojowe-mieszkanie-katowice-ul-cisowa.webp
Katowice,os. Tysiąclecia,3,58,680000,11724,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-3-pokojowe-58-m2-q4c1s5,https://s2.adresowa.pl/oi/31/39/402d1e_896b_cover@2x-3-pokojowe-mieszkanie-katowice-os-tysiaclecia.webp
Katowice Załęska Hałda,ul. Brynowska,3,67,479000,7149,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-katowice-zaleska-halda-ul-brynowska-3-pokojowe-w6d0m8,https://s2.adresowa.pl/oi/55/1e/40278a_3146_cover@2x-3-pokojowe-mieszkanie-katowice-zaleska-halda-ul-brynowska.webp
Katowice,Koszutka,3,58,519000,8948,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-koszutka-3-pokojowe-58-m2-c4v3r8,https://s2.adresowa.pl/oi/44/2f/40239c_98eb_cover@2x-3-pokojowe-mieszkanie-katowice-koszutka.webp
Katowice,ul. Bolesława Chrobrego 31,2,50,419000,8380,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-katowice-ul-boleslawa-chrobrego-2-pokojowe-s4y6d9,https://s2.adresowa.pl/oi/59/53/3dc6ea_7ee1_cover@2x-2-pokojowe-mieszkanie-katowice-ul-boleslawa-chrobrego.webp
Katowice,ul. Armii Krajowej,2,39,489000,12538,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-katowice-ul-armii-krajowej-2-pokojowe-c5b9k8,https://s2.adresowa.pl/oi/7a/6f/3db11a_7965_cover@2x-2-pokojowe-mieszkanie-katowice-ul-armii-krajowej.webp
Katowice Załęże,ul. Gliwicka,4,120,690000,5750,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-katowice-zaleze-ul-gliwicka-4-pokojowe-r8y6p2,https://s2.adresowa.pl/oi/39/58/402384_57b8_cover@2x-4-pokojowe-mieszkanie-katowice-zaleze-ul-gliwicka.webp
Katowice os. Witosa,ul. Obroki,2,52,380000,7308,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-os-witosa-ul-obroki-2-pokojowe-h2r9w8,https://s2.adresowa.pl/oi/4d/2e/4022ba_7be0_cover@2x-2-pokojowe-mieszkanie-katowice-os-witosa-ul-obroki.webp
Katowice Piotrowice,ul. Bażantów,3,48,610000,12708,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-katowice-piotrowice-ul-bazantow-3-pokojowe-u6t1r1,https://s2.adresowa.pl/oi/45/77/402268_be97_cover@2x-3-pokojowe-mieszkanie-katowice-piotrowice-ul-bazantow.webp
Katowice,ul. Ignacego Paderewskiego,2,38,446000,11737,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-ignacego-paderewskiego-2-pokojowe-g5o1o7,https://s2.adresowa.pl/oi/29/72/3da9ac_3c77_cover@2x-2-pokojowe-mieszkanie-katowice-ul-ignacego-paderewskiego.webp
Katowice,ul. Leopolda,4,205,3794000,18507,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-katowice-ul-leopolda-4-pokojowe-s8i2t7,https://s2.adresowa.pl/oi/1d/51/3da9a6_a106_cover@2x-4-pokojowe-mieszkanie-katowice-ul-leopolda.webp
Katowice,os. Tysiąclecia,1,28,280000,10000,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-1-pokoj-28-m2-u1s4i4,https://s2.adresowa.pl/oi/68/68/40204a_54d5_cover@2x-1-pokojowe-mieszkanie-katowice-os-tysiaclecia.webp
Katowice Brynów,ul. Kolibrów,4,84,888000,10571,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-kolibrow-4-pokojowe-a2n9g9,https://s2.adresowa.pl/oi/3f/71/401d7e_cbe5_cover@2x-4-pokojowe-mieszkanie-katowice-brynow-ul-kolibrow.webp
Katowice os. Witosa,ul. Eugeniusza Kwiatkowskiego,2,49,399000,8143,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-katowice-os-witosa-ul-eugeniusza-kwiatkowskiego-2-pokojowe-w6f8n1,https://s2.adresowa.pl/oi/1c/19/401c98_b8fd_cover@2x-2-pokojowe-mieszkanie-katowice-os-witosa-ul-eugeniusza-kwiatkowskiego.webp
Katowice,ul. gen. Zygmunta Waltera Jankego,2,41,431000,10512,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-gen-zygmunta-waltera-jankego-2-pokojowe-j7d1u5,https://s2.adresowa.pl/oi/62/46/3da970_accf_cover@2x-2-pokojowe-mieszkanie-katowice-ul-gen-zygmunta-waltera-jankego.webp
Katowice,ul. gen. Zygmunta Waltera Jankego,1,29,314000,10828,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-gen-zygmunta-waltera-jankego-1-pokoj-r8f9b9,https://s2.adresowa.pl/oi/4d/66/3da968_c3f5_cover@2x-1-pokojowe-mieszkanie-katowice-ul-gen-zygmunta-waltera-jankego.webp
Katowice Janów,ul. Szopienicka,2,48,479000,9979,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-janow-ul-szopienicka-2-pokojowe-h4h4t0,https://s2.adresowa.pl/oi/4b/66/401ad0_e9f0_cover@2x-2-pokojowe-mieszkanie-katowice-janow-ul-szopienicka.webp
Katowice Bogucice,ul. ks. Franciszka Blachnickiego,3,61,659000,10803,bez pośredników,,28,https://adresowo.pl/o/mieszkanie-katowice-bogucice-ul-ks-franciszka-blachnickiego-3-pokojowe-g0o1d4,https://s2.adresowa.pl/oi/65/68/401896_bf22_cover@2x-3-pokojowe-mieszkanie-katowice-bogucice-ul-ks-franciszka-blachnickiego.webp
Katowice Wełnowiec,ul. Bytkowska,4,73,1300000,17808,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-katowice-welnowiec-ul-bytkowska-4-pokojowe-j1f5k4,https://s2.adresowa.pl/oi/34/46/4010c4_8906_cover@2x-4-pokojowe-mieszkanie-katowice-welnowiec-ul-bytkowska.webp
Katowice Śródmieście,ul. Gliwicka,2,32,405000,12656,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-gliwicka-2-pokojowe-n2u6a6,https://s2.adresowa.pl/oi/3e/40/3da942_7f2a_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-gliwicka.webp
Katowice,ul. Karoliny,2,38,375000,9868,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-karoliny-2-pokojowe-h7g2v9,https://s2.adresowa.pl/oi/77/2f/3da92a_c4a3_cover@2x-2-pokojowe-mieszkanie-katowice-ul-karoliny.webp
Katowice Kostuchna,ul. Jana Kściuczyka,3,55,719000,13073,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-katowice-kostuchna-ul-jana-ksciuczyka-3-pokojowe-g1c5d5,https://s2.adresowa.pl/oi/46/76/400f5a_9327_cover@2x-3-pokojowe-mieszkanie-katowice-kostuchna-ul-jana-ksciuczyka.webp
Katowice Brynów,ul. Ligocka,1,25,260000,10400,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-ligocka-1-pokoj-w6p1z3,https://s2.adresowa.pl/oi/66/7c/400e92_3db5_cover@2x-1-pokojowe-mieszkanie-katowice-brynow-ul-ligocka.webp
Katowice,Dąb,2,59,399000,6763,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-dab-2-pokojowe-59-m2-t7m0m8,https://s2.adresowa.pl/oi/42/2d/4005d4_b62c_cover@2x-2-pokojowe-mieszkanie-katowice-dab.webp
Katowice,ul. Karoliny,3,46,586000,12739,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-karoliny-3-pokojowe-v8b4o0,https://s2.adresowa.pl/oi/3d/6c/3da922_2da4_cover@2x-3-pokojowe-mieszkanie-katowice-ul-karoliny.webp
Katowice,,4,80,906000,11325,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-katowice-4-pokojowe-80-m2-w3h2q9,https://s2.adresowa.pl/oi/7f/41/3da91a_a358_cover@2x-4-pokojowe-mieszkanie-katowice.webp
Katowice Śródmieście,ul. Władysława Stanisława Reymonta,1,16,256000,16000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-wladyslawa-stanislawa-reymonta-1-pokoj-b9j8h9,https://s2.adresowa.pl/oi/1c/79/4002f0_ce44_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-wladyslawa-stanislawa-reymonta.webp
Katowice Dąb,ul. Dębowa,2,52,399000,7673,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-dab-ul-debowa-2-pokojowe-a8f7r7,https://s2.adresowa.pl/oi/68/25/400244_333d_cover@2x-2-pokojowe-mieszkanie-katowice-dab-ul-debowa.webp
Katowice Piotrowice,ul. Marcina Radockiego,3,62,515000,8306,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-katowice-piotrowice-ul-marcina-radockiego-3-pokojowe-y4h5z6,https://s2.adresowa.pl/oi/22/36/3ffb6e_a667_cover@2x-3-pokojowe-mieszkanie-katowice-piotrowice-ul-marcina-radockiego.webp
Katowice Śródmieście,ul. Gliwicka,2,30,400000,13333,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-gliwicka-2-pokojowe-i4x0r7,https://s2.adresowa.pl/oi/1a/56/3da8aa_4b0c_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-gliwicka.webp
Katowice,ul. Ignacego Paderewskiego,3,51,665548,13050,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-ignacego-paderewskiego-3-pokojowe-h9b3m8,https://s2.adresowa.pl/oi/39/39/3da8a2_d1c7_cover@2x-3-pokojowe-mieszkanie-katowice-ul-ignacego-paderewskiego.webp
Katowice Dąbrówka Mała,ul. Józefa Grzegorzka,3,59,549000,9305,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-katowice-dabrowka-mala-ul-jozefa-grzegorzka-3-pokojowe-c9q6z0,https://s2.adresowa.pl/oi/4d/21/3ff7cc_4223_cover@2x-3-pokojowe-mieszkanie-katowice-dabrowka-mala-ul-jozefa-grzegorzka.webp
Katowice,os. Tysiąclecia,2,38,390000,10263,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-2-pokojowe-38-m2-y1v8i3,https://s2.adresowa.pl/oi/78/21/3ff768_712a_cover@2x-2-pokojowe-mieszkanie-katowice-os-tysiaclecia.webp
Katowice Zarzecze,ul. Tunelowa,3,59,750000,12712,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-zarzecze-ul-tunelowa-3-pokojowe-m0b1e8,https://s2.adresowa.pl/oi/71/4b/3feb6c_a85b_cover@2x-3-pokojowe-mieszkanie-katowice-zarzecze-ul-tunelowa.webp
Katowice,ul. Śląska,3,68,845000,12426,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-katowice-ul-slaska-3-pokojowe-z9x5c8,https://s2.adresowa.pl/oi/3a/61/3da894_8d79_cover@2x-3-pokojowe-mieszkanie-katowice-ul-slaska.webp
Katowice,ul. Śląska,2,27,337000,12481,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-slaska-2-pokojowe-d3x2f0,https://s2.adresowa.pl/oi/50/67/3da890_eae2_cover@2x-2-pokojowe-mieszkanie-katowice-ul-slaska.webp
Katowice os. Tysiąclecia,ul. Bolesława Chrobrego,3,56,589000,10518,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-ul-boleslawa-chrobrego-3-pokojowe-v3t0w3,https://s2.adresowa.pl/oi/78/5c/3fe7c2_de79_cover@2x-3-pokojowe-mieszkanie-katowice-os-tysiaclecia-ul-boleslawa-chrobrego.webp
Katowice Śródmieście,ul. Zabrska,1,35,550000,15714,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-zabrska-1-pokoj-w4r1y7,https://s2.adresowa.pl/oi/56/46/3fe5c2_7388_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-zabrska.webp
Katowice Giszowiec,ul. Adama,1,31,250000,8065,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-giszowiec-ul-adama-1-pokoj-k6g0x9,https://s2.adresowa.pl/oi/3e/77/3fe3e4_bada_cover@2x-1-pokojowe-mieszkanie-katowice-giszowiec-ul-adama.webp
Katowice,ul. Śląska,3,96,1446000,15062,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-slaska-3-pokojowe-s2u8e1,https://s2.adresowa.pl/oi/4d/7d/3da88c_d227_cover@2x-3-pokojowe-mieszkanie-katowice-ul-slaska.webp
Katowice,ul. Graniczna,4,82,1434945,17499,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-graniczna-4-pokojowe-c5j5z3,https://s2.adresowa.pl/oi/6a/34/3da756_84de_cover@2x-4-pokojowe-mieszkanie-katowice-ul-graniczna.webp
Katowice Koszutka,ul. Wierzbowa,2,39,350000,8974,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-koszutka-ul-wierzbowa-2-pokojowe-p8t8j7,https://s2.adresowa.pl/oi/5e/1f/3fdc52_39e1_cover@2x-2-pokojowe-mieszkanie-katowice-koszutka-ul-wierzbowa.webp
Katowice Śródmieście,ul. Tadeusza Kościuszki,4,125,869000,6952,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-tadeusza-kosciuszki-4-pokojowe-z0h2w3,https://s2.adresowa.pl/oi/70/51/3fdbea_daef_cover@2x-4-pokojowe-mieszkanie-katowice-srodmiescie-ul-tadeusza-kosciuszki.webp
Katowice Szopienice,ul. Pogodna,1,51,299999,5882,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-katowice-szopienice-ul-pogodna-1-pokoj-f4v1l4,https://s2.adresowa.pl/oi/76/72/3fdbe2_e4b8_cover@2x-1-pokojowe-mieszkanie-katowice-szopienice-ul-pogodna.webp
Katowice,ul. Leopolda,4,84,840000,10000,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-leopolda-4-pokojowe-c5b8z9,https://s2.adresowa.pl/oi/5a/43/3da752_ee6e_cover@2x-4-pokojowe-mieszkanie-katowice-ul-leopolda.webp
Katowice Józefowiec,ul. Józefowska,3,62,479000,7726,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-katowice-jozefowiec-ul-jozefowska-3-pokojowe-n3q0o2,https://s2.adresowa.pl/oi/20/50/3d9dc2_2927_cover@2x-3-pokojowe-mieszkanie-katowice-jozefowiec-ul-jozefowska.webp
Katowice Śródmieście,ul. Barbary,2,45,320000,7111,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-barbary-2-pokojowe-a7l5j1,https://s2.adresowa.pl/oi/36/2f/324a66_d2f7_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-barbary.webp
Katowice,Koszutka,3,61,610000,10000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-koszutka-3-pokojowe-61-m2-j4b6a6,https://s2.adresowa.pl/oi/67/6c/3fd6c8_8b1f_cover@2x-3-pokojowe-mieszkanie-katowice-koszutka.webp
Katowice Śródmieście,ul. Jana Matejki,1,23,250000,10870,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-jana-matejki-1-pokoj-x0g6v2,https://s2.adresowa.pl/oi/1b/24/3fd638_ac28_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-jana-matejki.webp
Katowice,Bogucice,2,43,860000,20000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-bogucice-2-pokojowe-43-m2-p1n1b6,https://s2.adresowa.pl/oi/63/7a/3fd618_bcc8_cover@2x-2-pokojowe-mieszkanie-katowice-bogucice.webp
Katowice Piotrowice,ul. Tadeusza Kościuszki,1,30,275000,9167,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-katowice-piotrowice-ul-tadeusza-kosciuszki-1-pokoj-a5i2z2,https://s2.adresowa.pl/oi/65/60/3ce5ce_73f2_cover@2x-1-pokojowe-mieszkanie-katowice-piotrowice-ul-tadeusza-kosciuszki.webp
Katowice Załęże,ul. Wincentego Janasa,1,29,288000,9931,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-katowice-zaleze-ul-wincentego-janasa-1-pokoj-z1k2o4,https://s2.adresowa.pl/oi/78/43/3cc34a_85d9_cover@2x-1-pokojowe-mieszkanie-katowice-zaleze-ul-wincentego-janasa.webp
Katowice Muchowiec,ul. gen. Józefa Sowińskiego,1,32,352000,11000,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-katowice-muchowiec-ul-gen-jozefa-sowinskiego-1-pokoj-r4c5h7,https://s2.adresowa.pl/oi/27/71/3fd1d8_cfd0_cover@2x-1-pokojowe-mieszkanie-katowice-muchowiec-ul-gen-jozefa-sowinskiego.webp
Katowice Załęska Hałda,ul. Wincentego Pola,1,27,235000,8704,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-katowice-zaleska-halda-ul-wincentego-pola-1-pokoj-d3t7x9,https://s2.adresowa.pl/oi/52/40/3fcd52_307d_cover@2x-1-pokojowe-mieszkanie-katowice-zaleska-halda-ul-wincentego-pola.webp
